registryid,x,y,county_fips,state_fips,state_nuclear_restrictions,state_electricity_price,state_net_electricity_imports,state_nuclear_inclusive_policy,pop_weight_svi,traditionally_regulated_state_energy_market,state_construction_labor_5yr_mean_annual_wage,count_protected_lands,count_hazardous_facilities_within_5mi,fault_line_hazard,landslide_hazard,max_pga_lt_0o3g,hundred_year_flood_zone,open_water_or_wetland,pop_weight_sentiment,slope_lt_12pct,population_center_dist,ret_facility_dist,count_nuclear_rd_within_100mi,substation_dist,road_dist,streamflow_50kgpm_within_20mi
C3948,-80.8153,39.8297,54051.0,54,0,9.18666666666666,-28050,0,0.441906714963796,1,35606,0.0,0.0,1,0,1,1,0,0.396306298554069,1,2.22472916118507,36.9504997223862,0,0.726684980023866,0.279963391535437,1
C3954,-79.2636,39.2008,54023.0,54,0,20.7188888888888,-28050,0,0.118643754022845,0,35606,0.0,0.0,1,0,1,1,1,0.400196430774731,1,7.42773872531619,49.246408116692,0,0.585530346445091,0.198094307975731,1
C4041,-87.8294,42.8457,55079.0,55,0,11.6155555555555,12109,0,0.4737124409475,1,43282,0.0,0.0,1,1,1,1,0,0.388571050237858,1,12.6789383017688,0.0,0,0.209905467702414,0.216788546019881,1
C4050,-87.70586,43.715142,55117.0,55,0,7.91333333333333,12109,0,0.158056263456234,1,43282,0.0,0.0,1,1,1,1,1,0.417699607063571,1,9.62063979954446,0.0,0,0.143390829851159,0.224657181732913,1
C4078,-89.6553,44.8606,55073.0,55,0,7.91333333333333,12109,0,0.122686271824898,1,43282,0.0,3.0,1,1,1,1,0,0.417150130919299,1,60.9596234395935,51.798813203172,0,0.0815374654370917,0.0147175257567522,1
C4158,-105.7769,42.8378,56009.0,56,0,7.91333333333333,-23073,0,0.13964977877462,1,36268,0.0,1.0,1,1,1,1,1,0.394315822000469,1,40.0044743427935,30.4323850645862,0,0.152179215613551,1.03125754382911,1
C4162,-110.5983,41.7581,56023.0,56,0,11.3133333333333,-23073,0,0.386134663770229,0,36268,0.0,2.0,1,0,1,1,1,0.409597298502662,1,41.6204204759615,0.0,0,0.172662345062589,2.29688062145899,1
C4271,-91.91265,44.303583,55011.0,55,0,11.3133333333333,12109,0,0.352592232285823,0,43282,0.0,2.0,1,1,1,1,0,0.428624002113807,1,24.3514034447809,41.7762339015116,0,0.041538535144735,0.0622772160938843,1
C6002,-87.0597,33.6319,1073.0,1,0,12.6855555555555,-44514,0,0.315026850023208,0,31188,0.0,1.0,1,0,1,1,1,0.395906872597735,1,38.2971898925295,0.0,0,0.270744839821351,0.153739622200977,1
C6004,-81.29444,39.366667,54073.0,54,0,10.7666666666666,-28050,0,0.412591804024389,1,35606,0.0,4.0,1,0,1,1,1,0.374080353033974,1,7.51984570051147,0.0,0,0.364968294477218,0.235280185174682,1
C6009,-92.1406,34.4228,5069.0,5,0,10.8999999999999,-12325,0,0.367501690263597,1,28818,0.0,0.0,1,1,1,1,1,0.413531821320789,1,7.05033744284321,0.0,0,0.272692024744227,0.0429999872359469,1
C6017,-88.2781,38.9361,17079.0,17,2,10.8999999999999,-34739,0,0.503942084366392,1,59038,0.0,0.0,1,1,1,1,1,0.4187875899561,1,23.9416414018873,0.0,0,0.337014812173122,0.0230059879518993,1
C6018,-84.8514,38.9036,21015.0,21,0,10.8999999999999,8059,0,0.437262138955313,1,36214,0.0,1.0,1,0,1,1,1,0.421914329496351,1,20.2327819025472,0.0,0,0.488710551803944,0.443704180882607,1
C6019,-84.2289,38.8675,39025.0,39,0,9.85555555555555,37952,1,0.431039194114482,0,43920,0.0,0.0,1,0,1,0,0,0.402492276836826,1,12.1226597636449,41.91992990884,0,0.168070624332035,0.434184675714584,1
C6021,-107.5912,40.4627,8081.0,8,0,10.8466666666666,3420,1,0.338381278889713,1,36626,0.0,1.0,1,0,1,1,1,0.414768866809923,1,17.284481391451,153.077061356339,0,0.879152248203288,0.143968572465545,1
C6030,-101.1571,47.377743,38055.0,38,0,10.8466666666666,-18183,0,0.46860713305266,1,41504,0.0,1.0,1,0,1,1,0,0.422309898705357,1,7.02996188730408,69.8300457815596,0,0.364360352175871,0.1314646618184,1
C6034,-82.495,42.7756,,26,0,10.8466666666666,-7468,0,0.449265097540774,1,39690,0.0,4.0,1,0,1,1,1,0.417581884013648,1,34.7482516922758,81.1740641371294,0,0.335453236548879,0.174106735639291,1
C6041,-83.8181,38.7,21161.0,21,0,10.8466666666666,8059,0,0.31066767492129,1,36214,0.0,2.0,1,0,1,1,1,0.392980388206079,1,23.6690573509009,39.8766525446802,0,0.328737419039793,0.328455185381814,1
C6052,-85.03233,33.41342,13149.0,13,0,9.85555555555555,23537,0,0.830846092298407,0,33230,0.0,0.0,1,1,1,1,1,0.436465327540665,1,40.9986545308225,45.2922717415639,0,0.124324974400412,0.197836727148059,0
C6055,-91.3692,30.7261,22077.0,22,0,9.18666666666666,19849,0,0.301946260050415,1,34416,0.0,1.0,1,0,1,1,1,0.427236067430014,1,24.0484204769344,91.3834809350735,0,0.13957975977773,0.0282488913071636,0
C6064,-94.6975,39.1681,20209.0,20,0,12.6466666666666,-7317,0,0.218659447223909,1,35474,0.0,5.0,1,0,1,1,0,0.419977562314556,1,5.26085021302603,78.2751578916069,0,0.0888231400019532,0.0205303414138415,0
C6065,-94.98,39.4472,29165.0,29,0,12.4799999999999,5253,0,0.9955,1,47082,0.0,2.0,1,0,1,1,1,0.420140519522901,1,95.779981740499,0.0,0,0.329441131904734,0.119983235643742,0
C6068,-96.11723,39.286453,20149.0,20,0,12.4799999999999,-7317,0,0.9064,1,35474,0.0,0.0,1,1,1,1,1,0.419420699640471,1,48.0470679639987,193.375239167871,1,0.351957593760443,0.1207368258429,0
C6071,-85.4117,38.5847,21223.0,21,0,8.88111111111111,8059,0,0.285059058920303,1,36214,0.0,0.0,1,1,1,1,1,0.404092313280316,1,94.0506318877111,18.587702052471,0,0.284568548821105,0.730607984812841,0
C6073,-88.5553,30.5322,28059.0,28,0,12.4799999999999,-12476,0,0.987098055181791,1,30390,0.0,1.0,1,1,1,1,1,0.439678247257222,1,172.568676229156,0.0,0,0.0884849438976347,0.0323306770564107,0
C6076,-106.614,45.8831,30087.0,30,0,12.4799999999999,-11520,0,0.971095018608506,1,38668,0.0,3.0,1,1,1,1,1,0.409081755566767,1,181.223862002913,0.0,0,0.121260928610699,0.244921657935973,0
C6077,-101.1408,41.0808,31111.0,31,0,7.91333333333333,-4762,0,0.155739696478063,1,34198,1.0,1.0,1,1,1,1,1,0.40131335269775,1,70.1217809212669,248.229763062805,0,0.446653795437563,0.165344007977191,0
C6085,-87.0261,41.2164,18073.0,18,0,8.88111111111111,12707,1,0.469718149831218,1,39630,0.0,1.0,1,1,1,1,1,0.407500105443876,1,76.3745024887046,0.0,2,0.398701792155436,0.111095023249434,0
C6090,-93.8931,45.3808,27141.0,27,1,12.1533333333333,12734,0,0.153937377097532,1,50780,0.0,1.0,1,1,1,1,1,0.460037616197587,1,111.659497619448,0.0,0,0.678987410498541,0.0110735523954663,0
C6095,-97.05279,36.45307,40103.0,40,0,12.1533333333333,-15919,0,0.1102,1,31740,0.0,1.0,1,1,1,1,1,0.400092674161456,1,76.9811091038776,34.7760820141961,0,0.0826133808235263,6.01324482139977,0
C6096,-95.7764,40.6214,31131.0,31,0,14.05,-4762,0,0.293175023385404,0,34198,0.0,0.0,1,1,1,1,1,0.440737688138478,1,18.9416851505585,0.0,0,0.0939009449291544,0.02715278252491,0
C6098,-96.51007,45.303652,46051.0,46,0,10.9055555555555,-908,0,0.607460249195527,0,31334,0.0,2.0,1,1,1,1,1,0.426423379390274,1,131.581882504882,0.0,0,0.199992168211256,0.608297897137489,0
C6101,-105.3815,44.290128,56005.0,56,0,9.85555555555555,-23073,0,0.814256702874353,0,36268,0.0,2.0,1,1,1,0,1,0.417267150542651,1,14.9491915405888,0.0,0,0.176543819733092,0.296201226657987,0
C6113,-87.76583,38.372222,18051.0,18,0,11.1111111111111,12707,1,0.802567695092287,1,39630,0.0,1.0,1,1,1,1,1,0.394355168661972,1,8.78268974126284,160.433101812085,0,0.248074524787341,0.0398156787118848,0
C6137,-87.715,37.9053,18129.0,18,0,12.8755555555555,12707,1,0.676640099851579,1,39630,0.0,2.0,1,1,1,1,1,0.383633638731305,1,9.86839899591655,54.9667774246166,0,0.215356869584971,0.0131364564071982,0
C6138,-94.5241,36.2561,5007.0,5,0,11.1111111111111,-12325,0,0.193032518220239,1,28818,0.0,1.0,1,1,1,1,1,0.459284324679605,1,47.8638460239531,49.8263424049542,0,0.291431094402916,1.77726287145838,0
C6139,-94.83999,33.05522,48449.0,48,0,8.70111111111111,6948,0,0.3315,1,32638,0.0,0.0,1,1,1,1,1,0.443061170838161,1,8.37787162665755,0.0,0,0.170254568532907,0.131814235870335,0
C6146,-94.5706,32.2606,48401.0,48,0,8.70111111111111,6948,0,0.3315,1,32638,0.0,0.0,1,1,1,1,1,0.445767296760728,1,8.27011009266858,0.454904883767588,0,0.391130611463425,0.15284934072946,0
C6155,-90.26316,38.131248,29099.0,29,0,7.91333333333333,5253,0,0.11216479694221,1,47082,0.0,0.0,1,1,1,0,0,0.402424444025119,1,49.853585281573,135.797479365979,0,0.218117157038467,0.0979695242055959,0
C6165,-111.0289,39.1747,49015.0,49,0,12.1533333333333,-5551,0,0.17865867344264,1,34086,0.0,0.0,1,1,1,1,1,0.417259602393286,1,3.42104726513278,79.1251141066322,0,0.235399835433803,23.6643499351331,0
C6166,-87.0372,37.9256,18147.0,18,0,8.70111111111111,12707,1,0.3315,1,39630,0.0,1.0,1,1,1,1,1,0.396023918612237,1,8.26888287944988,0.436349848464912,0,0.644921553122419,1.66695787655635,0
C6177,-109.2708,34.5789,4001.0,4,0,8.70111111111111,-31045,0,0.3315,1,35834,0.0,0.0,1,1,1,1,1,0.425557259862916,1,8.40530060274813,0.173456046931223,0,0.483842713691642,0.0713974124755065,0
C6178,-97.21417,28.7128,48175.0,48,0,8.70111111111111,6948,0,0.3315,1,32638,0.0,0.0,1,1,1,1,1,0.439980725884256,1,8.43988462088854,0.182200387609395,0,0.335741524605903,0.231850224130042,0
C6179,-96.7506,29.9172,48149.0,48,0,8.70111111111111,6948,0,0.3315,1,32638,0.0,2.0,1,1,1,1,1,0.462002333731295,1,9.88672550233514,11.0145289807826,2,0.329258073372131,0.0803173689187981,0
C6180,-96.4866,31.1803,48395.0,48,0,9.18666666666666,6948,0,0.31621469509075,1,32638,0.0,0.0,1,1,1,1,1,0.448197252846653,1,55.2073146100528,93.1528856862925,1,0.305483176681607,0.962041219876998,0
C6181,-98.3228,29.308056,48029.0,48,0,9.18666666666666,6948,0,0.56551523546679,1,32638,0.0,2.0,1,1,1,1,0,0.419073053007466,1,103.833230379664,0.0,1,0.182528036766504,1.60875265776374,0
C6183,-98.4775,28.7044,48013.0,48,0,12.1533333333333,6948,0,0.362852987968484,1,32638,0.0,0.0,1,1,1,1,0,0.451493768111292,1,33.6198468404074,155.062653415084,0,0.223048340866364,0.175231203324135,0
C6190,-92.71667,31.395,22079.0,22,0,12.1533333333333,19849,0,0.364587418547254,0,34416,0.0,1.0,1,1,1,1,1,0.418911446589852,1,2.36504772307891,0.0,0,0.220460192207343,0.882297313289407,0
C6193,-101.7472,35.29816,48375.0,48,0,8.70111111111111,6948,0,0.2048,1,32638,0.0,0.0,1,1,1,1,1,0.440830190184911,1,37.6295112101897,0.0,0,0.145228055200326,4.31034851922501,1
C6194,-102.57,34.186494,48279.0,48,0,9.18666666666666,6948,0,0.346713780149732,1,32638,0.0,0.0,1,1,1,1,0,0.452313835610751,1,146.423568770236,186.842047489764,0,0.429993503490154,0.0823750121197515,1
C6195,-93.38804,37.151706,29077.0,29,0,10.6611111111111,5253,0,0.19230008551149,1,47082,0.0,5.0,1,1,1,1,1,0.389215709697253,1,136.360524224332,102.341285952294,0,0.158139586098687,0.125603080984788,1
C6204,-104.8825,42.108889,56031.0,56,0,9.85555555555555,-23073,0,0.74980878555814,0,36268,0.0,1.0,1,1,1,1,1,0.435101485453938,1,10.5052466943977,0.0,0,0.351592707588767,2.11608205094952,1
C6213,-87.5108,39.0694,18153.0,18,0,8.70111111111111,12707,1,0.113311337538023,1,39630,0.0,1.0,1,1,1,1,1,0.398498033676054,1,88.8892714611626,89.4119152092886,0,0.336185306736214,0.099745751065791,1
C6248,-103.6803,40.2217,8087.0,8,0,10.9055555555555,3420,1,0.606796148272057,0,36626,0.0,0.0,1,1,1,1,0,0.435891067448152,1,129.809976602633,9.58205015251141,0,0.486736849727075,2.71498426385398,1
C6249,-79.35724,33.33184,45043.0,45,0,12.1533333333333,-13311,0,0.3208956041284,1,31916,0.0,2.0,1,1,1,1,0,0.451206232786995,1,3.58170127901881,179.208523211581,0,0.003578496158171,0.464933249302462,0
C6250,-78.8917,36.5278,37145.0,37,0,12.1533333333333,14875,1,0.285022103931151,1,30384,0.0,0.0,1,0,1,1,1,0.426056518155592,1,101.322274596297,32.9817872576307,1,0.329940886732008,0.921002993866187,1
C6254,-92.55583,41.0961,19179.0,19,0,11.9544444444444,-5401,0,0.8669,1,37572,0.0,2.0,1,0,1,1,0,0.417291992425363,1,5.64606910244455,0.0,0,0.308408755006756,0.0538394471939716,1
C6257,-83.8075,33.0606,13207.0,13,0,14.8655555555555,23537,0,0.541058975246691,1,33230,0.0,0.0,1,1,1,1,1,0.411575297338687,1,4.8833410222727,0.0,0,0.369442221155195,2.51072132484041,1
C6264,-81.9344,38.9794,54053.0,54,0,14.8655555555555,-28050,0,0.163974474187233,1,35606,0.0,0.0,1,0,1,1,1,0.372828981614873,1,22.3839348773493,0.0,0,0.54244750453714,0.333427678332332,1
C6469,-101.8357,47.370542,38057.0,38,0,20.7188888888888,-18183,0,0.0744439689884917,0,41504,0.0,0.0,1,0,1,1,1,0.426422988684684,1,11.4311320564967,53.266129633297,0,0.458885655454578,9.75169045087643,1
C6481,-112.5802,39.509731,49027.0,49,0,9.39888888888888,-5551,0,0.9194,1,34086,0.0,1.0,0,1,1,1,1,0.430579722870192,1,19.5501363240227,0.0,0,0.391165535333865,6.22014245763928,1
C6639,-87.5,37.6461,21233.0,21,0,9.39888888888888,8059,0,0.907237436215103,1,36214,0.0,0.0,1,1,1,1,1,0.380258764828511,1,17.4133607972595,0.0,0,0.254134332432455,0.209503458794033,1
C6641,-91.40876,35.678442,5063.0,5,0,,-12325,0,0.681539069807629,0,28818,0.0,0.0,1,1,1,1,0,0.424599544934581,1,37.6191876327191,0.0,0,0.298868055137444,0.0873489800872376,1
C6664,-91.0931,41.3181,19115.0,19,0,10.9388888888888,-5401,0,0.705265876102046,0,37572,0.0,1.0,1,1,1,1,1,0.456897009070053,1,54.6365865161223,101.625716177997,0,0.453933598906203,1.49756586918068,1
C6705,-87.3328,37.915,18173.0,18,0,11.7244444444444,12707,1,0.614190121758009,1,39630,0.0,3.0,1,1,1,1,1,0.388255025395497,1,216.818328730757,209.37662865681,0,0.10963139792364,0.127391061444725,1
C6761,-105.0212,40.860905,8069.0,8,0,9.49,3420,1,0.54748976604443,1,36626,0.0,0.0,1,0,1,1,1,0.410944144582713,1,3.56129329225253,226.449343722787,0,0.0116846963664887,0.513457184724661,1
C6768,-89.6209,36.8791,29201.0,29,0,12.6855555555555,5253,0,0.30400107563326,0,47082,0.0,1.0,1,1,1,1,1,0.391077139013578,1,12.3411037131915,16.8332497619788,0,0.395301380292372,0.611863923880715,1
C6772,-95.3206,34.0158,40023.0,40,0,12.6855555555555,-15919,0,0.521195133171714,0,31740,0.0,1.0,1,1,1,1,1,0.407317389018753,1,10.8553981854333,21.6774241031407,0,0.636789107165849,0.138185006006087,1
C6823,-87.0806,37.4497,21183.0,21,0,8.88111111111111,8059,0,0.542755261770059,1,36214,0.0,0.0,1,1,1,1,1,0.390012418264005,1,100.141164393013,49.8076122599711,0,0.192348631412153,1.511263112707,1
C7030,-96.69503,31.091925,48395.0,48,0,8.70111111111111,6948,0,0.3701,1,32638,0.0,0.0,1,1,1,1,1,0.442880643825678,1,145.050203465566,60.3486785094619,2,0.119395786530195,1.03736427407836,1
C7097,-98.3203,29.309722,48029.0,48,0,8.70111111111111,6948,0,0.361631426491871,1,32638,0.0,2.0,1,1,1,1,1,0.419100113399134,1,140.847560450904,55.8445660847936,1,0.213874093502292,1.82531243500038,1
C7213,-78.704,36.869,51083.0,51,0,12.1533333333333,30984,0,0.314056984712063,1,31710,0.0,0.0,1,1,1,1,1,0.399699785516661,1,86.7875574560116,28.871540848518,1,0.298475818058292,0.348570037182048,1
C7242,-81.9897,27.7286,12105.0,12,0,11.3133333333333,13226,0,0.620215703990246,0,31532,0.0,2.0,1,1,1,1,1,0.438824808318873,1,9.34520886480089,0.0,0,0.27722297591534,0.0655869655277222,1
C7343,-96.3617,42.3006,19193.0,19,0,11.3133333333333,-5401,0,0.359165215071502,0,37572,0.0,2.0,1,1,1,1,1,0.421544031617559,1,12.065908066754,26.0653569236877,0,0.125070349125793,0.0749618213279575,1
C7504,-105.3833,44.2856,56005.0,56,0,11.3133333333333,-23073,0,0.156965364210351,0,36268,0.0,2.0,1,1,1,0,1,0.417267150542651,1,6.64987129545723,59.0672866524144,0,0.0526985610440255,0.123977932525422,1
C7790,-109.2844,40.0864,49047.0,49,0,8.76111111111111,-5551,0,0.488920266557293,1,34086,0.0,1.0,1,1,1,1,0,0.411936232323159,1,17.6415244909882,35.2030857059506,0,0.424406712444036,0.65101523232067,1
C7902,-94.4852,32.4607,48203.0,48,0,9.41333333333333,6948,0,0.653548831027063,1,32638,0.0,1.0,1,1,1,1,0,0.444419342848072,1,19.6083718917113,52.8756607078563,0,0.508684346620699,0.128990209419241,1
C8023,-89.4203,43.4864,55021.0,55,0,11.1111111111111,12109,0,0.35910834947327,1,43282,0.0,2.0,1,0,1,1,1,0.39022476854336,1,32.3920226475474,83.1656705732649,1,0.226075191850107,0.0788113331942877,1
C8042,-80.0603,36.2811,37169.0,37,0,12.1533333333333,14875,1,0.090439203807367,1,30384,0.0,0.0,1,0,1,1,1,0.413895167884002,1,23.7527529081678,0.0,0,0.216154719355995,0.0475633901830699,1
C8066,-108.7875,41.7378,56037.0,56,0,8.76111111111111,-23073,0,0.519040136290246,1,36268,0.0,2.0,1,0,1,1,1,0.420777407961443,1,27.6320748101047,23.0894831740378,0,0.331653930243983,0.236665345573779,1
C8069,-111.0781,39.3792,49015.0,49,0,9.18666666666666,-5551,0,0.149021351319844,1,34086,1.0,0.0,1,1,1,1,1,0.41850516750331,1,48.4238471543849,65.8742602176273,0,0.647668786189491,6.73666375611588,1
C8102,-82.1158,38.9347,39053.0,39,0,9.41333333333333,37952,1,0.376816215217467,1,43920,0.0,0.0,1,0,1,1,1,0.375505155222924,1,24.6263027024659,53.2363431360832,0,0.110351986748799,0.26599790410859,1
C8219,-104.7058,38.633451,8041.0,8,0,9.85555555555555,3420,1,0.811800406340669,0,36626,0.0,1.0,1,0,1,1,1,0.4020194014821,1,44.4164643577942,0.0,0,0.253374719102513,0.0116357251548338,1
C8222,-101.8157,47.221447,38057.0,38,0,11.7255555555555,-18183,0,0.272521907872251,1,41504,0.0,0.0,1,0,1,1,0,0.427864985871006,1,24.8848830970529,72.1998210628402,0,0.26025511100006,0.151191821959975,1
C8223,-109.1639,34.3186,4001.0,4,0,12.8755555555555,-31045,0,0.362072151090259,1,35834,0.0,0.0,1,1,1,1,1,0.426606990026767,1,29.4773390310405,0.0,0,0.552678555761399,0.0103245449959987,1
C8224,-117.1516,40.881317,32013.0,32,0,12.8755555555555,-670,1,0.576354090045021,1,38074,0.0,0.0,1,1,1,1,1,0.439387333948216,1,3.85276622352824,0.0,0,0.257923625359771,0.258245568191829,1
C8226,-79.7906,40.5383,42003.0,42,0,12.8755555555555,-70484,0,0.629986957362152,1,41540,0.0,3.0,1,0,1,0,1,0.431154051357239,1,40.343007263866,59.9453736045174,0,0.10858375552768,0.0959493329595154,1
C10043,-75.40667,39.7928,34015.0,34,2,9.16888888888888,8762,0,0.740488616619457,1,54244,0.0,7.0,1,0,1,1,0,0.40841159979053,1,19.0887857777736,94.5979625571087,0,0.105019391191924,0.475915759863543,1
C10075,-90.9114,47.5314,27031.0,27,1,9.16888888888888,12734,0,0.527282975013973,1,50780,0.0,0.0,1,1,1,1,1,0.425208485439774,1,34.8800573108465,0.0,0,0.0560471983301081,0.0541135345910347,1
C10113,-76.1983,40.7903,42107.0,42,0,8.67111111111111,-70484,0,0.737591314738001,1,41540,0.0,2.0,1,0,1,1,1,0.443778044532295,1,8.50505490454462,38.3716267993551,0,0.0606164297616608,0.944774955726589,1
C10143,-78.8,40.55,42021.0,42,0,14.05,-70484,0,0.493094891617684,0,41540,0.0,0.0,1,0,1,1,1,0.400096920385575,1,6.54081647131344,0.0,1,0.172029491413516,4.39429293268914,1
C10151,-80.16314,39.561831,54049.0,54,0,14.05,-28050,0,0.2166168557556,0,35606,0.0,1.0,1,0,1,1,1,0.372510984845521,0,15.3298550666655,0.0,0,0.179317628570901,0.818066212537347,1
C10234,-89.78,44.43,55141.0,55,0,14.05,12109,0,0.421158892083675,0,43282,0.0,1.0,1,1,1,1,0,0.40191823657034,1,25.624582374551,0.0,0,0.126615134923597,0.0067717729655081,1
C10343,-76.45295,40.811189,42097.0,42,0,14.05,-70484,0,0.846946746794009,0,41540,0.0,2.0,1,0,1,1,1,0.433880906804047,1,7.9357389033375,0.0,1,0.0277311918545497,1.96819126253386,1
C10504,-114.4328,42.5328,16083.0,16,0,10.7422222222222,7568,0,0.17913278329548,1,32646,0.0,2.0,1,1,1,1,1,0.454438616187789,1,13.9198517903736,37.5026991810248,0,1.43931916515278,1.09716913148276,1
C10566,-75.48581,39.693494,34033.0,34,2,9.18666666666666,8762,0,0.421595549266424,1,54244,0.0,6.0,1,0,1,1,1,0.422136891889798,1,6.14978968490229,0.0,0,0.0996628795995188,0.1178939390171,1
C10603,-78.7472,40.455,42021.0,42,0,10.7666666666666,-70484,0,0.720679663787976,1,41540,0.0,0.0,1,0,1,1,1,0.395894494633081,1,21.3197484458559,58.7140415803938,1,0.0568373200504004,0.864914706534469,1
C10671,-94.6458,35.1931,40079.0,40,0,12.1533333333333,-15919,0,0.393725753031945,0,31740,0.0,2.0,1,0,1,1,1,0.433546547865356,1,21.5388017829959,0.0,0,0.198228680014107,0.831994620187062,1
C10678,-78.74533,39.595171,24001.0,24,0,12.1533333333333,25934,0,0.428513662741854,0,34766,0.0,2.0,1,0,1,1,1,0.408687392679513,1,5.14064625792116,0.0,0,0.0866468418418429,0.159077704216068,1
C10684,-117.3833,35.765,6071.0,6,1,11.2888888888888,75504,1,0.476012550991964,1,48022,1.0,1.0,1,1,1,1,1,0.398794627466385,1,53.0393011706926,0.0,0,0.215582427370382,0.169894466912616,1
C10743,-79.96056,39.6397,54061.0,54,0,11.2888888888888,-28050,0,0.620344540188833,1,35606,0.0,6.0,1,0,1,1,1,0.375614648545028,1,59.0940692563633,24.6842620183762,0,0.121705885138548,0.0019890815968261,1
C10784,-106.6547,45.9752,30087.0,30,0,11.2888888888888,-11520,0,0.350435068059798,1,38668,0.0,0.0,1,1,1,1,1,0.409069814101681,1,31.842065384478,0.0,0,0.0877868115947573,0.181940590915968,1
C10849,-91.26053,47.286573,27075.0,27,1,11.2888888888888,12734,0,0.535804508129443,1,50780,0.0,0.0,1,1,1,1,1,0.439184213038825,1,1.65521375474025,42.4418148795256,0,0.0661282074533825,0.341811820980829,1
C10860,-90.2097,41.8206,19045.0,19,0,10.14,-5401,0,0.457110221989758,1,37572,1.0,3.0,1,1,1,1,1,0.441905965313685,1,13.0128910890128,80.9553188587664,0,0.436297399398382,0.0900508230460686,1
C10861,-93.58452,41.624438,19153.0,19,0,10.14,-5401,0,0.567440998040333,1,37572,0.0,8.0,1,0,1,1,1,0.397912341174625,1,34.2470986344866,36.0366164528337,0,1.6123861896418,0.0672753228976352,1
C10862,-96.61449,40.866463,31109.0,31,0,10.14,-4762,0,0.480942488835327,1,34198,0.0,3.0,1,1,1,1,1,0.431677177258231,1,17.628693392807,0.0,0,0.0705646780950711,0.389552190106848,1
C10863,-93.99242,44.187066,27013.0,27,1,10.7422222222222,12734,0,0.369837623793426,1,50780,0.0,4.0,1,0,1,1,1,0.417528432357167,1,4.22000077874577,0.0,0,1.25673773470984,0.0172522490698067,1
C10864,-91.6875,41.9221,19113.0,19,0,10.7422222222222,-5401,0,0.256084548844284,1,37572,0.0,4.0,1,1,1,1,1,0.435717731711397,1,7.77025124369733,0.0,0,0.162828943552287,0.193240734716138,1
C10865,-88.89076,39.870074,17115.0,17,2,10.8999999999999,-34739,0,0.264479653839229,1,59038,0.0,4.0,1,1,1,1,1,0.414143067871028,1,7.25689333419925,0.0,0,0.112732937602076,0.318153538673898,1
C10867,-88.93194,39.84919,17115.0,17,2,12.1533333333333,-34739,0,0.319373705512097,0,59038,1.0,4.0,1,1,1,1,1,0.413521512438042,1,4.35199804259376,5.12168085238155,0,0.0475162951076806,0.0518105398849266,1
C50397,-76.86812,39.870935,42133.0,42,0,12.1533333333333,-70484,0,0.415647964038123,0,41540,0.0,2.0,1,1,1,1,1,0.453546516581387,1,3.48547311845293,0.0,1,0.0760861648091878,0.0557900401999234,1
C50481,-82.5431,36.5219,47163.0,47,0,10.7422222222222,25944,0,0.519382612537094,1,32142,0.0,2.0,1,0,1,0,0,0.420255955479467,1,58.1563471616237,58.111264885436,0,0.617840150501359,0.245283527381027,0
C50611,-76.45,40.6191,42107.0,42,0,8.70111111111111,-70484,0,0.112326066301343,1,41540,0.0,1.0,1,0,1,1,1,0.448971592417789,1,86.0344956997824,0.0,1,0.0471671717429759,0.14119113344545,0
C50776,-75.8781,40.8556,42025.0,42,0,14.05,-70484,0,0.301530609473276,0,41540,0.0,1.0,1,1,1,1,1,0.450261016056858,0,18.1255057461909,0.0,0,0.0841522470312688,0.497495037730706,1
C50835,-86.28905,44.217299,26101.0,26,0,7.91333333333333,-7468,0,0.102088535891799,1,39690,0.0,2.0,1,1,1,1,0,0.415346154545072,1,82.0329037184745,83.4157538869279,0,0.0393372568488931,0.0306878701408255,1
C50888,-75.4792,40.6917,42095.0,42,0,8.88111111111111,-70484,0,0.293424948283047,1,41540,0.0,7.0,1,1,1,1,0,0.449084793225841,1,84.5356320716311,0.0,0,0.103884273266975,0.0711528960549689,1
C50900,-79.9947,37.799722,51005.0,51,0,11.9544444444444,30984,0,0.187337501313255,1,31710,3.0,1.0,1,0,1,1,1,0.415907305609659,0,26.1885279813254,0.0,0,0.23560634972973,0.17867255374331,1
C50933,-89.4205,45.6394,55085.0,55,0,12.6466666666666,12109,0,0.139874377768645,1,43282,0.0,2.0,1,1,1,1,0,0.409152847382149,1,31.5945217625246,0.0,0,0.136854730808935,0.16580865244286,1
C50951,-110.3917,39.5472,49007.0,49,0,8.70111111111111,-5551,0,0.3701,1,34086,0.0,0.0,1,1,1,1,1,0.406818757535858,1,199.506338984292,0.0,0,0.0619670163796982,0.0138245156628596,0
C50974,-79.8134,41.2691,42121.0,42,0,15.8255555555555,-70484,0,0.370124766216782,0,41540,1.0,0.0,1,0,1,1,1,0.411538090263959,1,6.34253641482384,0.0,0,0.11638952508066,0.678460139296345,1
C54098,-88.2534,44.2826,55087.0,55,0,12.1533333333333,12109,0,0.253517173512138,1,43282,0.0,2.0,1,0,1,1,1,0.418808431392918,1,2.52005193964917,73.5306352940348,0,0.271108352834689,0.0817127952347709,1
C54210,-97.06311,47.437562,38097.0,38,0,12.6466666666666,-18183,0,0.184395186666559,1,41504,0.0,1.0,1,1,1,1,1,0.40828146487498,1,11.6476466990881,25.598200871861,0,0.197275482887091,0.112178355376059,1
