registryid,x,y,county_fips,state_fips,state_nuclear_restrictions,state_electricity_price,state_net_electricity_imports,state_nuclear_inclusive_policy,pop_weight_svi,traditionally_regulated_state_energy_market,state_construction_labor_5yr_mean_annual_wage,count_protected_lands,count_hazardous_facilities_within_5mi,fault_line_hazard,landslide_hazard,max_pga_lt_0o3g,hundred_year_flood_zone,open_water_or_wetland,pop_weight_sentiment,slope_lt_12pct,population_center_dist,ret_facility_dist,count_nuclear_rd_within_100mi,substation_dist,road_dist,streamflow_50kgpm_within_20mi,obj_cont_1,obj_cont_2,obj_cont_3,obj_cont_4,obj_cont_5,obj_cont_6,obj_cont_7,obj_cont_8,obj_cont_9,obj_cont_10,obj_cont_11,obj_cont_12,obj_cont_13,obj_cont_14,obj_cont_15,obj_cont_16,obj_cont_17,obj_cont_18,obj_cont_19,obj_cont_20,obj_cont_21,obj_cont_22,siting_metric
110001539773,-74.77,40.23,34021.0,34,2,15.1738461538462,8762,0,0.47657258211561,0,54244,1.0,5.0,1,1,1,0,1,0.41491246029031,1,0.8950815168616189,36.83084422051006,0,2.908520631384913,0.92063371268685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0001541282613654
110001567073,-79.32,42.49,36013.0,36,0,18.27,23833,1,0.517231513473812,1,52148,0.0,2.0,1,1,1,0,1,0.41542449945668,1,37.02374889944081,1.9391603437489189,0,0.2606739089923787,2.362305644902825,1,0.0587086429649608,0.0611197176708503,0.0349072010128655,0.0583033038124337,0.0293114819576709,0.0601688781798501,0.0317877556146427,0.0538132170944032,0.0299329451821513,0.0522417881171941,0.0536026088777042,0.0528380138115739,0.0271318743950936,0.0532042363181884,0.0410550785182121,0.0522417881171941,0.0491685947534216,0.0270297582276213,0.0271318743950936,0.0382782948909472,0.0549666486140793,0.0530562974738469,0.0038905594939173
110001578347,-79.04,43.12,36063.0,36,0,18.27,23833,1,0.388204389041912,1,52148,0.0,2.0,1,0,1,0,1,0.413263884300776,1,2.552483550901444,26.39430099785313,0,0.2507221579103443,1.798859642504819,0,0.0660284880143586,0.0698229392639249,0.0408569424014641,0.0668679208617822,0.0346465935627746,0.0716183897858683,0.0354607284274108,0.0573085628234108,0.0437812920989147,0.0556538258915473,0.0254030027487775,0.0559948597729082,0.0254030027487775,0.0556538258915473,0.038265315054493,0.0556538258915473,0.0254030027487775,0.0254030027487775,0.0254030027487775,0.0468375200809832,0.053130953684398,0.0254030027487775,0.0025823178184388
110001578720,-75.26,43.11,36065.0,36,0,18.27,23833,1,0.574237701769441,1,52148,0.0,4.0,1,1,1,0,1,0.402445215367492,1,2.4595159713041936,94.56623628043376,0,0.57288707374716,1.3029999623599438,1,0.0925975245855839,0.0702351736868078,0.0460149448407971,0.0875490222383477,0.0,0.0932906199389368,0.0453218494874442,0.0811090352336419,0.0,0.0804159398802891,0.0811090352336419,0.0804159398802891,0.0,0.0811090352336419,0.0,0.0804159398802891,0.0,0.0,0.0,0.0,0.0,0.0804159398802891,0.0007219262888588
110001619071,-84.54,39.4,39017.0,39,0,11.0361538461538,37952,1,0.414401048583015,0,43920,1.0,4.0,1,1,1,0,1,0.424069692653693,1,1.6215782070862688,1.298716792437275,0,1.1984802081619064,9.249596650849377,1,0.0659624202811516,0.0219474477034397,0.0730661507066533,0.0608338701585046,0.0432352673455426,0.0203689729026243,0.0431089364454042,0.0432352673455426,0.0432352673455426,0.0593190213645472,0.0821216898006076,0.0593190213645472,0.0203689729026243,0.0677827297212076,0.0432352673455426,0.0592553953576892,0.0203689729026243,0.0203689729026243,0.0203689729026243,0.0432352673455426,0.0298091245602298,0.0594529912951824,0.0010494172466726
110001623841,-83.19,41.13,39147.0,39,0,11.0361538461538,37952,1,0.298794921964907,0,43920,0.0,2.0,1,1,1,0,1,0.421859102934935,1,32.275244589115374,71.78621524685813,0,0.8800791069609937,22.256796890144187,0,0.0629943396533822,0.0260212157043175,0.0623110985499715,0.0652166914572641,0.0550223431336077,0.0264308942071408,0.0408507690307223,0.0564225477705488,0.0272009103458171,0.0561104306807398,0.085423675199839,0.0561104306807398,0.0260212157043175,0.0564225477705488,0.0550223431336077,0.0561104306807398,0.0272009103458171,0.0260212157043175,0.0260212157043175,0.0550223431336077,0.0260212157043175,0.0260212157043175,0.0018196505075445
110001866785,-96.66,32.91,48113.0,48,0,10.0507692307692,6948,0,0.565071954706773,0,32638,0.0,6.0,1,1,1,0,1,0.434424694233027,1,2.237932359413332,8.8334247876025,0,0.2818234838099575,3.0211528124172435,1,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0002288129323314
110001887913,-79.98,37.27,51770.0,51,0,11.0207692307692,30984,0,0.344662640356494,0,31710,0.0,6.0,1,0,1,0,1,0.425804882228481,1,1.6821583588192623,116.75382036052062,0,1.2421773404990188,2.420385858339575,1,0.0993897916042791,0.0,0.0980367948077554,0.0524914891523848,0.0,0.0,0.0980367948077554,0.1042669782608589,0.0,0.0993897916042791,0.0,0.0993897916042791,0.0,0.0993897916042791,0.0,0.1042669782608589,0.0,0.0459520066889909,0.0,0.0,0.0,0.0993897916042791,0.0002287467318517
110001894059,-81.28,37.25,51185.0,51,0,11.0207692307692,30984,0,0.664285705523483,0,31710,0.0,1.0,1,1,1,0,1,0.397770245762486,1,59.298083351454,144.60443956006438,0,2.683530459255438,11.0495187407005,0,0.0991830842681113,0.0,0.0985313135652185,0.0526251375769854,0.0,0.0,0.0985313135652185,0.1015948004104814,0.0,0.0991830842681113,0.1015948004104814,0.0991830842681113,0.0,0.0991830842681113,0.0,0.1015948004104814,0.0,0.0487954969886877,0.0,0.0,0.0,0.0,0.0002333510486008
110001895085,-80.78,37.04,51155.0,51,0,11.0207692307692,30984,0,0.418059818977134,0,31710,0.0,1.0,1,0,1,0,1,0.412069287789421,1,29.50349238452444,125.59526223490936,0,2.412329492917676,3.829063004579588,1,0.0993897916042791,0.0,0.0980367948077554,0.0524914891523848,0.0,0.0,0.0980367948077554,0.1042669782608589,0.0,0.0993897916042791,0.0,0.0993897916042791,0.0,0.0993897916042791,0.0,0.1042669782608589,0.0,0.0459520066889909,0.0,0.0,0.0,0.0993897916042791,0.0002287467318517
110002013990,-71.85,42.56,25027.0,25,2,22.9169230769231,33434,0,0.277018110560122,1,54582,0.0,2.0,1,1,1,0,0,0.406636040428309,0,3.287853642181919,5.0214277663370686,2,0.2699543497801831,1.3860303811051935,1,0.0345131520955182,0.0722317082769013,0.0468098781695909,0.0345131520955182,0.0510175730197673,0.0837533043350824,0.0345131520955182,0.059623366057802,0.0451378251452123,0.0571377723867189,0.057530710350408,0.0575997890248448,0.0278271153517141,0.0273407869053236,0.0301400484057337,0.0273407869053236,0.0273407869053236,0.0273407869053236,0.0371633393015198,0.0444312193521962,0.0595559745279399,0.0571377723867189,0.0033234820317693
110002017969,-71.34,42.0,25021.0,25,2,22.9169230769231,33434,0,0.442593155542603,1,54582,0.0,5.0,1,1,1,0,1,0.405788478041164,1,7.410103577050624,14.214922606296623,3,0.5570736470224724,3.1456323425899,1,0.0345902232419318,0.0560694272082034,0.0391309614080659,0.0345902232419318,0.0237022067299682,0.0820082444439842,0.0345902232419318,0.0574884666936973,0.0449140591782837,0.0556211229704818,0.0574884666936973,0.0556211229704818,0.0257204947266897,0.0563712051615413,0.0449140591782837,0.0556211229704818,0.0449140591782837,0.0237022067299682,0.0449140591782837,0.0449140591782837,0.0274928627050429,0.0556211229704818,0.0015633743015317
110002128046,-93.26,37.21,29077.0,29,0,10.7838461538462,5253,0,0.427373449776831,1,47082,0.0,7.0,1,1,1,0,1,0.393410770522181,1,2.5380182143129626,8.848786878703125,0,0.8313376534679625,2.447032023335088,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0003418554680009
110002129367,-93.77,32.48,22017.0,22,0,9.20538461538461,19849,0,0.765279086945138,1,34416,1.0,7.0,1,1,1,0,1,0.416623888408298,1,2.961252747016269,3.137820033558681,0,0.660450779183025,0.0854286672978625,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0003418554680009
110002142324,-118.39,34.25,6037.0,6,1,24.2230769230769,75504,1,0.760790899124351,0,48022,0.0,5.0,1,1,0,0,1,0.413964175186627,1,7.025357848748813,20.74996081969832,1,0.5620613085328718,1.6840009744900062,0,0.0406504909669122,0.0594550476153366,0.0829934070861452,0.0619326989140023,0.0305971982678101,0.0359889287702496,0.0400169325733423,0.0643314887731748,0.0268007925415259,0.0581926217706093,0.0574814235621899,0.0261537246860759,0.0261537246860759,0.0553498487504246,0.0482891513260372,0.0549986754062177,0.0543287826715572,0.0260138355533181,0.0339907946814093,0.0522571900922018,0.0378926549239871,0.0261305863813961,0.0027221932331764
110002148854,-122.83,45.85,41009.0,41,2,10.1146153846154,-8535,0,0.377675347645169,0,41288,0.0,4.0,1,1,0,0,1,0.393711272683822,1,24.367924877968623,50.610736911537686,1,0.73070543783505,7.27415349365575,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0001043155666288
110002150234,-122.31,47.55,53033.0,53,0,9.54,-9445,1,0.307531236658954,1,48534,0.0,8.0,1,1,0,0,1,0.396260368078769,1,4.669799921796388,11.086974695731062,0,1.5144764162375062,0.1073023861372568,1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0005133866034606
110002178688,-82.79,34.72,45077.0,45,0,10.8123076923077,-13311,0,0.604444229830483,1,31916,0.0,3.0,1,0,1,0,1,0.474046903717406,1,19.67239895045394,26.85670183802831,0,0.4755922836812856,2.446317079698094,1,0.0570676254929641,0.0432777449705696,0.0272547986773649,0.0272547986773649,0.0485590783460798,0.0570676254929641,0.0272547986773649,0.0657178967025909,0.0359050698869917,0.0570676254929641,0.0272547986773649,0.0570676254929641,0.0272547986773649,0.0570676254929641,0.0622232087924071,0.0570676254929641,0.0622232087924071,0.0272547986773649,0.0272547986773649,0.0432777449705696,0.0485590783460798,0.0570676254929641,0.0024520424876855
110002193411,-82.01,34.5,45059.0,45,0,10.8123076923077,-13311,0,0.71041194474904,1,31916,0.0,1.0,1,0,1,0,1,0.458397590944822,1,31.36010719121075,30.52373486347556,1,0.3114036306293012,4.473220960380288,1,0.0571875176974709,0.0411670992803748,0.0273324930381979,0.0273324930381979,0.0273324930381979,0.0571875176974709,0.0273324930381979,0.0571875176974709,0.0411670992803748,0.0571875176974709,0.0273324930381979,0.0571875176974709,0.0273324930381979,0.0571875176974709,0.0621680033437822,0.0571875176974709,0.0621680033437822,0.0273324930381979,0.0411670992803748,0.0621680033437822,0.0273324930381979,0.0710221239396478,0.0022024296005512
110002198595,-82.39,34.45,45007.0,45,0,10.8123076923077,-13311,0,0.670628408690244,1,31916,0.0,2.0,1,0,1,0,1,0.462860165375674,1,18.7348947647835,13.070263962248877,0,1.5482784286226623,20.744395771287312,1,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0002288129323314
110002207264,-88.53,30.37,28059.0,28,0,11.0661538461538,-12476,0,0.688259845897497,1,30390,0.0,8.0,1,1,1,0,1,0.427244524711242,1,25.46887474177588,13.340226801528123,0,0.4731847891777006,5.789500378045587,1,0.0571129842210428,0.0543882645323275,0.0251127293744184,0.0251127293744184,0.039157804605939,0.0677260739795606,0.0543882645323275,0.0571129842210428,0.0225659195784721,0.0571129842210428,0.0717735998764358,0.0582550651980038,0.0227582459464435,0.0613396555160788,0.0425744318684092,0.0571129842210428,0.0268553199432475,0.0251127293744184,0.0251127293744184,0.0329860704006347,0.0299399102613226,0.0863885193789519,0.0015816716643328
110002226001,-88.38,33.48,28087.0,28,0,11.0661538461538,-12476,0,0.750986222984032,1,30390,0.0,3.0,1,1,1,0,1,0.409841048203062,1,31.097802596875063,83.68936563765375,0,1.513505027896175,2.744854543714506,1,0.0743186052841058,0.0548363141571781,0.0298464911920958,0.0298464911920958,0.0,0.0993084282491881,0.0548363141571781,0.0743186052841058,0.0,0.0743186052841058,0.0993084282491881,0.0790614080386062,0.0176188849560598,0.0790614080386062,0.0,0.0743186052841058,0.0,0.0298464911920958,0.0298464911920958,0.0,0.0,0.0993084282491881,0.0003539872471068
110002233529,-80.69,32.93,45029.0,45,0,10.8123076923077,-13311,0,0.497062475504276,1,31916,0.0,1.0,1,1,0,0,1,0.444018169897133,1,36.073933273689,53.47699129057706,1,1.7021393812706438,0.1440965743411743,1,0.057179009349055,0.0275794312889781,0.0312613499467156,0.0251368791911381,0.0549038080405313,0.0595733646265421,0.0461993972373267,0.0587284480940282,0.0254776521227823,0.0566699357440628,0.0597040861875173,0.0251368791911381,0.0251368791911381,0.0575647511650473,0.0549038080405313,0.0566699357440628,0.0549038080405313,0.0251368791911381,0.0448559012972699,0.0271953915411036,0.0678993350242653,0.0581830697450958,0.0019650933583935
110002243509,-81.05,34.0,45079.0,45,0,10.8123076923077,-13311,0,0.580482925435933,1,31916,1.0,4.0,1,1,1,0,1,0.449270118318695,1,0.3396119122058187,29.98913858568512,1,0.2484311890748193,1.1391569522313376,1,0.0611712846873975,0.0515459167989538,0.0290913924274059,0.0228160088849758,0.0228160088849758,0.0674466682298276,0.0290913924274059,0.0228160088849758,0.0515459167989538,0.0611712846873975,0.0611712846873975,0.0611712846873975,0.0228160088849758,0.0611712846873975,0.0515459167989538,0.0611712846873975,0.0228160088849758,0.0228160088849758,0.0515459167989538,0.0515459167989538,0.0515459167989538,0.0611712846873975,0.0010776821267161
110002333706,-111.98,41.23,49057.0,49,0,8.99692307692308,-5551,0,0.250303568025076,1,34086,0.0,5.0,1,0,0,0,1,0.424501010055568,1,0.6102138297364281,42.71675384432694,1,0.6088492056706268,2.2317503536020187,1,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0001541282613654
110002341449,-84.54,39.09,21117.0,21,0,10.1892307692308,8059,0,0.359624196289572,1,36214,0.0,6.0,1,0,1,0,0,0.421787761324101,1,2.5403528217456,18.140291947110065,0,0.76307015342625,1.34329130014355,1,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0001541282613654
110002358163,-77.79,35.94,37065.0,37,0,10.6269230769231,14875,1,0.815732708700202,1,30384,0.0,4.0,1,1,1,0,1,0.42449019666238,1,2.326820134440444,8.693213295366938,2,0.8042273702089875,1.50779646291525,1,0.0521200443136236,0.0330103597833607,0.0416261764932275,0.0564744128910715,0.0262481153181707,0.0516758915480493,0.0686856618853888,0.0514136490265065,0.041730561544164,0.0509994747190809,0.060496156803773,0.0509630006527722,0.0292937974051094,0.0513441234759052,0.0281420612265544,0.0509630006527722,0.0262481153181707,0.0327031284847738,0.0686855156503307,0.0486112456794593,0.0274627762501876,0.0511027308775469,0.0047270351417017
110002384900,-89.1,42.26,17201.0,17,2,11.9869230769231,-34739,0,0.478793024270278,0,59038,1.0,5.0,1,1,1,0,1,0.443148027582561,1,2.6508939175732253,30.92086157867081,2,0.6372534857071437,3.198604490490132,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0001043155666288
110002388381,-88.13,42.16,17097.0,17,2,11.9869230769231,-34739,0,0.485154897429446,0,59038,0.0,4.0,1,1,1,0,1,0.432780252762922,1,7.220009450209938,30.24754219690125,1,1.0773264467105377,7.997325400329625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0001541282613654
110002394579,-80.32,27.45,12111.0,12,0,13.39,13226,0,0.590240185664988,1,31532,1.0,2.0,1,1,1,0,1,0.505754030420432,1,0.2573870785512618,34.78382021132944,0,0.1012300556458625,4.643611095623156,1,0.0516569027984561,0.0362389807888978,0.034686798048794,0.034686798048794,0.0343630233979318,0.0523607526179405,0.0362389807888978,0.0343630233979318,0.0343630233979318,0.0516569027984561,0.0523607526179405,0.0516569027984561,0.0343630233979318,0.0516569027984561,0.084290666557272,0.0516569027984561,0.0343630233979318,0.0343630233979318,0.0343630233979318,0.084290666557272,0.0343630233979318,0.0516569027984561,0.0079673247477829
110003063559,-89.61,42.3,17177.0,17,2,11.9869230769231,-34739,0,0.548477789327137,0,59038,1.0,1.0,1,1,1,0,1,0.44437753441626,1,38.02129906220481,48.390773618335686,1,0.94356705143265,2.0089763416117563,1,0.0224695431771822,0.052909266551059,0.0224695431771822,0.0224695431771822,0.0230078016494201,0.0224695431771822,0.0224695431771822,0.0224695431771822,0.0230078016494201,0.0679240886317277,0.1018551477371488,0.0694881116743809,0.0224695431771822,0.0679240886317277,0.0564006022826034,0.0679240886317277,0.0564006022826034,0.0224695431771822,0.0375731524204852,0.0564006022826034,0.0564006022826034,0.0830276978750307,0.0009936346117192
110003072193,-85.96,41.67,18039.0,18,0,11.6746153846154,12707,1,0.623553354704671,1,39630,26.0,130.0,1,1,1,0,1,0.421677828347747,1,0.9508862686140565,64.93567242647124,0,0.5702894267073687,2.239904278600831,1,0.0612628419983796,0.0417000250820262,0.0417000250820262,0.0846293180113191,0.0417000250820262,0.0612628419983796,0.0417000250820262,0.0183335490690867,0.0183335490690867,0.0612628419983796,0.0846293180113191,0.0612628419983796,0.0183335490690867,0.0612628419983796,0.0417000250820262,0.0612628419983796,0.0183335490690867,0.0183335490690867,0.0183335490690867,0.0417000250820262,0.0417000250820262,0.0612628419983796,0.0008325866821633
110003123600,-86.12,39.83,18097.0,18,0,11.6746153846154,12707,1,0.468601976963406,1,39630,0.0,7.0,1,1,1,0,1,0.415388384895725,1,4.952315213305512,57.46822193172687,1,1.6148593000990437,2.8780033525944937,1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0005133866034606
110003209000,-94.89,38.53,20121.0,20,0,11.1884615384615,-7317,0,0.111289996197686,1,35474,0.0,1.0,1,1,1,0,1,0.431374180042935,1,31.54871955257556,28.270131734901625,0,1.0938066228766374,0.1457123385568068,0,0.0561459648922148,0.0328968804356365,0.0279949321353247,0.0260031644224285,0.0559575942751488,0.05664765665344,0.0346926640826104,0.0576360408438859,0.0466886434342541,0.0561459648922148,0.0566676916005716,0.0561459648922148,0.0260031644224285,0.0571107681322497,0.0418423434150485,0.0561459648922148,0.0568422027005832,0.0260031644224285,0.0260031644224285,0.0568422027005832,0.063580697909661,0.0260031644224285,0.0021684508201575
110000436813,-89.04,42.49,17201.0,17,2,11.9869230769231,-34739,0,0.439535430777912,0,59038,1.0,4.0,1,1,1,1,1,0.433064545420813,1,1.874328686085588,8.56116487387225,1,0.7068372432412312,2.868690552718419,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0001541282613654
110000592500,-86.2,41.07,18049.0,18,0,11.6746153846154,12707,1,0.507594504079535,1,39630,0.0,1.0,1,1,1,0,1,0.420399221146622,1,53.04878608173306,59.20071998221612,1,1.203666290928075,32.04922464115143,1,0.0565244929280267,0.0314781394404295,0.0332717216999934,0.0694458562642837,0.027968362580743,0.0560651897428455,0.027102244113165,0.056854891870966,0.0271302285623408,0.0556557342156095,0.0817761842613237,0.0556557342156095,0.0236199243629566,0.0561703423327253,0.0428467512505267,0.0556557342156095,0.0467932174663113,0.0236199243629566,0.0369455894619961,0.0248572819173981,0.0497403744086708,0.0608220803255119,0.00219410436701
