registryid,x,y,county_fips,state_fips,state_nuclear_restrictions,state_electricity_price,state_net_electricity_imports,state_nuclear_inclusive_policy,pop_weight_svi,traditionally_regulated_state_energy_market,state_construction_labor_5yr_mean_annual_wage,count_protected_lands,count_hazardous_facilities_within_5mi,fault_line_hazard,landslide_hazard,max_pga_lt_0o3g,hundred_year_flood_zone,open_water_or_wetland,pop_weight_sentiment,slope_lt_12pct,population_center_dist,ret_facility_dist,count_nuclear_rd_within_100mi,substation_dist,road_dist,streamflow_50kgpm_within_20mi
110003473633,-73.14063,42.46685,25003,25,2,22.9169230769231,33434,0,0.468931165683896,1,54582,0.0,2.0,1,1,1,0,1,0.398152698263168,1,8.462197228541875,44.63220953454807,1,3.27610411797395,16.103323588608937,1
110003507009,-76.58315,39.26604,24510,24,0,14.3053846153846,25934,0,0.408584896475757,1,34766,0.0,7.0,1,1,1,0,1,0.414720605818515,1,2.752485961229963,1.4995164338697375,1,1.1740520256343938,0.3358254127568644,0
110003509409,-76.36834,39.36231,24005,24,0,14.3053846153846,25934,0,0.403357053988807,1,34766,0.0,4.0,1,1,1,0,0,0.422539179590494,1,5.0832346967713,11.13337932647575,1,1.657730570021006,5.296977989839281,1
110003556465,-69.007899,44.425819,23027,23,2,20.2846153846154,4068,0,0.255526773190177,0,33282,0.0,1.0,1,1,1,0,1,0.362951861750597,1,40.424550218967376,86.04438938202313,0,0.9783768549770687,32.58129902435675,1
110003561529,-84.042605,41.899639,26091,26,0,13.5746153846154,-7468,0,0.436957276008046,0,39690,2.0,1.0,1,1,1,0,1,0.418097146820786,1,40.842194601458814,48.445608733707246,0,1.6780301670295001,25.93532107113975,1
110003569442,-86.460414,42.122316,26021,26,0,13.5746153846154,-7468,0,0.60114219365004,0,39690,0.0,3.0,1,0,1,1,0,0.443509701319185,1,43.69442655732506,21.410632090406125,0,0.13995613365025,4.472043141478675,1
110003578502,-85.633064,41.946445,26149,26,0,13.5746153846154,-7468,0,0.547884993687733,0,39690,0.0,0.0,1,1,1,0,1,0.418299777092869,1,23.945170423868625,34.014341917255436,0,0.6933555108581437,17.973771421991188,1
110003598651,-84.549389,42.751621,26065,26,0,13.5746153846154,-7468,0,0.381955604168369,0,39690,0.0,4.0,1,1,1,0,1,0.410481601886154,1,3.3482423557724315,3.2053200106979376,0,1.1571841217042376,2.4249823844923752,1
110003601442,-85.83137,42.53371,26005,26,0,13.5746153846154,-7468,0,0.361372047279017,0,39690,0.0,2.0,1,1,1,0,1,0.430530041354389,1,28.762021716739063,18.730148707029752,0,0.7698667754649126,11.845528763504188,1
110003617042,-83.11333,42.45855,26125,26,0,13.5746153846154,-7468,0,0.51174394250815,0,39690,1.0,4.0,1,1,1,0,1,0.433010026996084,1,4.649598795266975,17.38802611376869,0,0.5935609980129725,0.5497147377795663,1
110003628995,-83.28767,42.38058,26163,26,0,13.5746153846154,-7468,0,0.515514565111916,0,39690,0.0,4.0,1,0,1,0,1,0.432411814748995,1,4.84229169809475,15.822174533998375,0,0.9288203590844563,0.4130929488606794,1
110003641854,-84.77113,43.81879,26035,26,0,13.5746153846154,-7468,0,0.489144615115346,0,39690,2.0,1.0,1,1,1,0,1,0.39802517019699,1,21.391469380504937,66.90471924793063,0,0.79809461977905,1.329995042604606,1
110003661494,-85.303931,42.643576,26015,26,0,13.5746153846154,-7468,0,0.405928315100626,0,39690,2.0,2.0,1,1,1,0,1,0.426125731011959,1,29.530666160825877,37.085491991211626,0,0.6576444870025501,21.90127712103325,1
110003664703,-83.1905,42.21287,26163,26,0,13.5746153846154,-7468,0,0.615247128328326,0,39690,0.0,7.0,1,0,1,0,1,0.434653472119589,1,1.3101773388454938,3.1765347683372376,0,2.017735111910956,1.7999709481655126,1
110003676282,-83.93858,43.4307,26145,26,0,13.5746153846154,-7468,0,0.558389301708036,0,39690,0.0,2.0,1,0,1,0,1,0.399606867616775,1,2.7891248193598623,21.679168706554876,0,0.08667320870071564,0.59664662908824,1
110003679546,-83.440945,43.453645,26157,26,0,13.5746153846154,-7468,0,0.546933625868134,0,39690,0.0,2.0,1,1,1,0,1,0.401552239964483,1,33.056488026970754,33.29446666890512,0,2.9119056267799373,30.271874252403126,1
110003699702,-83.09533,42.40809,26163,26,0,13.5746153846154,-7468,0,0.532892832093924,0,39690,1.0,3.0,1,1,1,0,1,0.433408718516765,1,7.459249332722375,12.683551539897001,0,1.150093922052425,0.37701464220000813,1
110003702627,-85.81597,44.91282,26089,26,0,13.5746153846154,-7468,0,0.157588157209053,0,39690,0.0,1.0,1,1,1,0,1,0.409379613082451,1,146.92767814218251,75.47712742821312,0,10.576981061375438,57.742517559137376,1
110003703831,-86.46333,42.11184,26021,26,0,13.5746153846154,-7468,0,0.603626531131323,0,39690,0.0,3.0,1,0,1,0,1,0.442256705438461,1,42.823223635760876,22.37389100858844,0,0.26605868207181627,4.2421713770289315,1
110003716104,-84.11743,43.1973,26145,26,0,13.5746153846154,-7468,0,0.54610103128849,0,39690,0.0,0.0,1,1,1,0,1,0.398877753677361,1,23.09579431471325,47.026972149996,0,5.7678108919201945,22.078212741195998,1
110004146843,-74.27696,40.501081,34023,34,2,15.1738461538462,8762,0,0.601710721675977,0,54244,0.0,7.0,1,1,1,0,0,0.416725848307993,1,1.9519125683594938,20.03491610726669,0,0.5103796965018393,1.6655659955601936,1
110005400869,-117.38122,47.65847,53063,53,0,9.54,-9445,1,0.453488014131817,1,48534,0.0,8.0,1,1,1,0,1,0.399092339145598,1,3.7154317660674003,7.957433962978375,1,1.5159072615286373,0.4622286193352194,1
110005424745,-88.54752,42.66617,55127,55,0,12.4792307692308,12109,0,0.298011180746462,1,43282,0.0,4.0,1,1,1,0,1,0.422426938935513,1,32.484169709194745,34.19891447197931,2,0.574008039415385,1.030757630547325,1
110005426690,-88.93654,44.32217,55135,55,0,12.4792307692308,12109,0,0.152864013685622,1,43282,0.0,3.0,1,1,1,0,0,0.414249842556474,1,35.403094105467,65.22445153526563,0,0.7281479811758125,5.903619965178468,1
110005430373,-87.952096,43.320686,55089,55,0,12.4792307692308,12109,0,0.502969300920482,1,43282,0.0,3.0,1,1,1,0,1,0.400834194235821,1,18.54903190860525,41.54287853899657,0,2.4175676180576624,2.2450050922335127,1
110005431513,-87.98035,43.00612,55079,55,0,12.4792307692308,12109,0,0.506013390920809,1,43282,0.0,7.0,1,1,1,0,1,0.401456942852089,1,2.0179442802281127,18.510423008073374,0,0.8490627484289875,1.5821310855589437,1
110005435877,-87.92896,43.02425,55079,55,0,12.4792307692308,12109,0,0.509127763827202,1,43282,0.0,24.0,1,0,1,0,1,0.40113755929936,1,2.1731093826381063,18.327216199661,0,0.7907677139387812,0.5108603606072862,1
110005443387,-87.97916,43.00926,55079,55,0,12.4792307692308,12109,0,0.505558032291406,1,43282,0.0,7.0,1,1,1,0,1,0.401461847330061,1,2.0037097056463313,18.710966771152563,0,1.0147775399357875,1.279720568021975,1
110005931572,-90.51645,41.50499,17161,17,2,11.9869230769231,-34739,0,0.411212027151162,0,59038,0.0,6.0,1,1,1,0,1,0.442354365722744,1,2.275845867497325,5.761835965181969,0,1.3208344651378874,0.5670989075347557,1
110005983445,-86.236404,39.78749,18097,18,0,11.6746153846154,12707,1,0.464560074668268,1,39630,0.0,7.0,1,1,1,0,1,0.415436474865439,1,6.336332238550563,51.8534520163035,1,0.6319363561064438,2.3766585268918434,1
110006041407,-85.943863,42.382854,26159,26,0,13.5746153846154,-7468,0,0.388460965374573,0,39690,0.0,0.0,1,1,1,0,1,0.427172274096304,1,26.752530292129435,26.377234362952,0,7.17770146173875,16.736070906091687,1
110006042594,-85.5051,43.8539,26133,26,0,13.5746153846154,-7468,0,0.636349251632286,0,39690,0.0,0.0,1,1,1,0,1,0.40428180150362,1,56.46884003625919,64.89858389117562,0,3.747774833273794,1.8192260202169064,1
110006066372,-89.53383,32.72682,28079,28,0,11.0661538461538,-12476,0,0.655125159384148,1,30390,0.0,0.0,1,1,1,0,0,0.424535918620832,1,45.04565703809219,56.25380325972437,0,2.889151138383375,31.774991134999752,1
110006180827,-79.968611,32.888333,45019,45,0,10.8123076923077,-13311,0,0.38677003584916,1,31916,0.0,8.0,1,1,0,0,0,0.4476340011417,1,2.9649793735664316,10.9099356011055,0,0.8287687233733688,0.28876265717550564,1
110007849356,-85.509,36.16408,47141,47,0,10.8084615384615,25944,0,0.553316072041015,1,32142,0.0,3.0,1,1,1,0,1,0.435639064718463,1,1.408161107312781,63.394819708720625,1,0.8452778585826438,2.3833470690848375,1
110008053541,-69.01012,44.43044,23027,23,2,20.2846153846154,4068,0,0.257176336217487,0,33282,1.0,1.0,1,1,1,0,1,0.362895966172429,1,40.07695850084031,85.85056703928251,0,0.7506031710203875,32.14346806668169,1
110008205833,-72.11661,43.98066,50017,50,1,17.4407692307692,3445,0,0.181261002621035,1,36010,0.0,2.0,1,1,1,0,1,0.380473747424143,1,84.97138573011125,122.42998931380374,0,0.9851490172068063,0.6602494546980126,1
110008216821,-122.606581,45.627728,53011,53,0,9.54,-9445,1,0.372922869123056,1,48534,1.0,6.0,1,1,0,0,1,0.389937228191704,1,4.401312453048344,76.86139973329938,1,1.2253705100341812,1.259825816837475,1
110008234847,-89.8445,44.94125,55073,55,0,12.4792307692308,12109,0,0.156500430139639,1,43282,0.0,1.0,1,1,1,0,1,0.412125045059791,1,13.956835526989313,15.36335278836925,0,0.3461757958823412,7.753317895150688,1
110008243490,-87.61933,45.07133,55075,55,0,12.4792307692308,12109,0,0.152795113416321,1,43282,1.0,1.0,1,1,1,0,0,0.410957148041339,1,61.06673452568932,5.024576095360706,0,2.5849170396933876,6.118253098884437,0
110008247600,-88.450632,43.782186,55039,55,0,12.4792307692308,12109,0,0.151948393941584,1,43282,0.0,4.0,1,0,1,0,1,0.419819295820667,1,1.2820421793896875,52.21805856170331,2,0.1805709526078425,2.206347847447,1
110000308961,-71.88298,42.3665,25027,25,2,22.9169230769231,33434,0,0.339397804011588,1,54582,0.0,1.0,1,1,1,0,1,0.401640527510498,1,10.431360326516062,20.445078049271252,3,4.032917214597075,4.558460628111718,1
110008591274,-82.09384,41.44979,39093,39,0,11.0361538461538,37952,1,0.552346845490384,0,43920,0.0,3.0,1,1,1,0,1,0.400865327234159,1,6.137742000055593,5.763098028644838,0,2.6081580164872005,1.3931074644059251,1
110009262573,-71.3447,42.04624,25021,25,2,22.9169230769231,33434,0,0.443579373060253,1,54582,0.0,3.0,1,1,1,0,1,0.405140423493117,1,5.958920699963832,17.813284824543125,3,1.4786385976540002,0.5468333663215037,1
110009264562,-88.060979,30.70375,1097,1,0,11.4953846153846,-44514,0,0.614349903326969,1,31188,0.0,5.0,1,1,1,0,0,0.4147921752853,1,1.6360388941349502,24.703402530997565,0,0.6261329356939,0.7947841051557749,1
110009274178,-82.79996,27.94533,12103,12,0,13.39,13226,0,0.581045171062488,1,31532,0.0,4.0,1,1,1,0,1,0.435332987921531,1,1.6452587662756688,10.659080069972187,0,1.2792071345439062,4.848892923402944,0
110009393361,-85.065212,44.895179,26009,26,0,13.5746153846154,-7468,0,0.232153400534447,0,39690,0.0,0.0,1,1,1,0,1,0.408762109527917,1,127.73182572120938,107.84826691016687,0,2.0758446560123374,25.27771186112875,1
110009396064,-83.06058,42.36913,26163,26,0,13.5746153846154,-7468,0,0.558978621548273,0,39690,0.0,10.0,1,1,1,0,1,0.433940017835872,1,3.513277481739619,9.646203048407312,0,0.41274301613048875,0.1371375110218669,1
110009416818,-111.31642,47.51178,30013,30,0,11.0130769230769,-11520,0,0.409221784090002,0,38668,0.0,5.0,1,1,1,0,1,0.379564180923619,1,1.61685386280625,366.5279772516206,0,1.834954905726525,1.9304398472773874,1
110009434638,-97.514552,35.461904,40109,40,0,9.41307692307692,-15919,0,0.566023747772634,1,31740,0.0,8.0,1,1,1,0,1,0.390017138592399,1,0.5881511869875493,96.69429413448876,0,0.6926795507339187,0.46534799185833814,1
110009655319,-82.52791,39.11482,39079,39,0,11.0361538461538,37952,1,0.699351387521585,0,43920,1.0,1.0,1,0,1,0,1,0.388098238937363,1,34.59182650126837,106.59843964159312,1,2.189872151882694,7.9364210801370625,1
110009837873,-74.277306,40.485167,34023,34,2,15.1738461538462,8762,0,0.599009585678144,0,54244,0.0,7.0,1,1,1,0,1,0.417028350266017,1,3.398368963414975,21.43498798576,0,0.5312067983910244,1.7013912706154626,1
110011268788,-87.84157,42.32148,17097,17,2,11.9869230769231,-34739,0,0.540720898309785,0,59038,0.0,3.0,1,1,1,0,1,0.426720255949483,1,1.3192822862719626,6.143419000165688,1,0.9526393276457438,4.469509460203512,1
110011274913,-91.77846,43.30417,19191,19,0,9.31923076923077,-5401,0,0.141014540218421,1,37572,0.0,0.0,1,1,1,0,1,0.409688348792557,1,61.820109352039374,42.61551365307112,0,0.507139181366945,43.27128949414725,1
110011356077,-81.402556,26.421,12021,12,0,13.39,13226,0,0.546829011921347,1,31532,0.0,3.0,1,1,1,0,1,0.467310604499422,1,0.3982878034573425,78.432537830555,0,2.1278378369732,20.715504324699,0
110011369214,-72.442295,41.867535,9013,9,1,23.84,-9594,1,0.488149679188099,0,48826,0.0,2.0,1,1,1,0,1,0.417002301291696,0,9.757199814383124,18.602993118313936,2,1.4916131243883501,1.4711949145571939,1
110011585258,-85.67921,42.98025,26081,26,0,13.5746153846154,-7468,0,0.407045616447269,0,39690,0.0,4.0,1,1,1,0,1,0.434172559691312,1,1.696731747719994,26.633891006358247,0,0.24339222867799126,0.11693279802172812,1
110011620415,-122.62346,45.56391,41051,41,2,10.1146153846154,-8535,0,0.37252024971896,0,41288,0.0,7.0,1,1,0,0,1,0.390678830281382,1,5.098689379563732,80.57257372750563,1,1.7085396228576875,2.9565772972013313,1
110011989410,-86.72901,41.61955,18091,18,0,11.6746153846154,12707,1,0.533474301196565,1,39630,1.0,2.0,1,1,1,0,1,0.414555076472146,1,15.35163969225,15.654307894489811,1,1.8471668745144125,4.0213181788580625,1
110012124940,-86.482513,40.04662,18011,18,0,11.6746153846154,12707,1,0.486957820232003,1,39630,0.0,3.0,1,1,1,0,1,0.418011264813211,1,17.687267247410688,28.991598869890314,1,1.2173492595025375,0.3814724285720844,1
110012128429,-86.14013,39.84705,18097,18,0,11.6746153846154,12707,1,0.470274850538303,1,39630,0.0,6.0,1,1,1,0,1,0.415496607024318,1,6.3504839082095,55.89859738845687,1,0.25249710506595063,3.7923425050764563,1
110012157860,-106.56864,35.09873,35001,35,0,9.67615384615385,-8755,1,0.678357391529097,1,32068,1.0,6.0,1,1,1,0,1,0.443844846494025,1,5.640298313713438,108.70424800235,2,0.28565334887325,0.08473854762686875,0
110012181557,-90.06134,46.168751,55051,55,0,12.4792307692308,12109,0,0.261097026148218,1,43282,0.0,0.0,1,1,1,0,1,0.411273808572554,1,123.38713242232625,69.30828645616,0,5.7689803939902875,67.7599984373575,1
110012189470,-74.24433,40.59313,34023,34,2,15.1738461538462,8762,0,0.615124529385591,0,54244,0.0,8.0,1,1,1,0,1,0.413554698797171,1,2.845682053933294,13.29160340135725,1,0.4861077050097237,0.520713370251615,1
110012205675,-90.52777,36.05992,5055,5,0,9.72846153846154,-12325,0,0.761225712164395,1,28818,0.0,1.0,1,1,0,0,1,0.408162736480854,1,0.9537486819189938,36.32762508130181,0,0.5404999629612431,22.943487204565436,1
110012244909,-121.4608,38.49613,6067,6,1,24.2230769230769,75504,1,0.702971843978519,0,48022,1.0,4.0,1,1,1,0,1,0.380788170396844,1,4.102100693453831,49.824378018112505,3,0.6061392161876606,0.7809376247317688,1
110012248102,-88.0709,30.68096,1097,1,0,11.4953846153846,-44514,0,0.615760940482296,1,31188,0.0,10.0,1,1,1,0,1,0.414802769671221,1,1.39848675819025,22.764410241792937,0,1.0014097218435811,1.8102497814359688,1
110012268492,-72.01507,44.41438,50005,50,1,17.4407692307692,3445,0,0.236543273409199,1,36010,0.0,1.0,1,1,1,0,1,0.381427371566897,1,83.4154434132775,103.13692617661374,0,0.25923392199262,0.9009629272875,1
110012278515,-106.62536,45.88401,30087,30,0,11.0130769230769,-11520,0,0.595600182876143,0,38668,1.0,3.0,1,1,1,0,1,0.407191287784239,1,131.56931260689373,0.7955842718494813,0,0.7731361709860313,37.5138845548215,0
