"registryid","pop_weight_svi","pop_weight_sentiment"
"110039543731","0.570264196523012","0.417480215756529"
"110070258610","0.546162138525448","0.420999771389645"
"110038711212","0.74060827966108","0.410734427791022"
"110046368621","0.325795991692103","0.433176080388901"
"110001104821","0.49983097767899","0.418213237277219"
"110070234942","0.419682274607291","0.423652023960314"
"110038745490","0.36622199545758","0.408986819771238"
"110071090455","0.993155141724628","0.409319376987759"
"110015337009","0.367324786535021","0.448370556488323"
"110039062732","0.541370120576972","0.410457821603686"
"110039537329","0.494214290348028","0.419692631355249"
"110038704006","0.693499175709603","0.379417932422833"
"110060373867","0.992309652730715","0.425018987559562"
"110071090850","0.368920049749424","0.361050512787126"
"110041720359","0.578847181176717","0.449350108622635"
"110022063087","0.0531474070193819","0.426146663458293"
"110070385568","0.374955571929077","0.419829781042337"
"110071090858","0.19176580417228","0.425973342879088"
"110038736721","0.433192701743974","0.41747500263245"
"110039137626","0.267386599536377","0.432047286380022"
"110056253049","0.873478643500688","0.442748673937039"
"110041262086","0.331000740082465","0.41442414335738"
"110071090713","0.309494285181187","0.410783730170598"
"110056252923","0.581091271611315","0.435331886349673"
"110038727900","0.715430475331462","0.451991780768523"
"110071090670","0.913375275480796","0.444058829056967"
"110070605145","0.868492843147733","0.437899864345195"
"110040722723","0.319052615637936","0.394169991929128"
"110060989809","0.728947717159403","0.409492710989817"
"110070671499","0.834524367435829","0.408688085150955"
"110070507899","0.332829576175197","0.41428347572953"
"110066849414","0.488146945772561","0.430672031703035"
"110070209872","0.565538822539949","0.393236745458283"
"110039556780","0.641458611719233","0.447865459158838"
"110040205266","0.217855710991398","0.411741348602857"
"110070247848","0.308105552654937","0.410660334519775"
"110070068837","0.721092405698019","0.438590938487517"
"110038749254","0.632258110227748","0.40623826568157"
"110046367882","0.414697443108963","0.413711093259311"
"110055950742","0.604197481052162","0.388612288598484"
"110054364978","0.506777496027976","0.402536246948514"
"110038722656","0.497890797686328","0.401538546935145"
"110070247534","0.992299742631217","0.424990240841213"
"110070525592","0.442570760628427","0.402623288916496"
"110038697354","0.196712129103246","0.381403737650978"
"110071089056","0.410754967504348","0.399746949788416"
"110043692698","0.390167259336025","0.432388482413853"
"110070057645","0.383672176658581","0.426944765267451"
"110060477988","0.407013848766281","0.414877401167269"
"110071089465","0.286918657771846","0.440940464351359"
"110070247898","0.881140343007756","0.405933888555991"
"110071194699","0.571797310797061","0.409861000562378"
"110038754167","0.260909601272996","0.402473468413286"
"110071090242","0.545676295002457","0.467415785461524"
"110039544776","0.272745431506462","0.407670222283227"
"110070209815","0.516274619885701","0.400770526794754"
"110039543474","0.504460307662209","0.406188898908097"
"110070247904","0.8812",NULL
"110056393683","0.566018671662201","0.390023679411513"
"110038736437","0.519761505469558","0.467143447292718"
"110032960062","0.457408678050073",NULL
"110044764298","0.348092017809272","0.417485720706987"
"110070057644","0.61293156566853","0.426212004674277"
"110038763852","0.536928088336784","0.424586643459577"
"110070384872","0.36694689693704","0.386088621641591"
"110067450788","0.575107240922081","0.436065663559877"
"110070789508","0.813357580305227","0.420797054210823"
"110070068936","0.68813297110834","0.409232141395989"
"110070384758","0.86514798760809","0.372987879341126"
"110039545329","0.314390388610778","0.405013074831232"
"110070068879","0.509355030421059","0.41756224235522"
"110071162695","0.531357324422547","0.433529415172106"
"110038731414","0.457528793654505","0.40947733643743"
"110070560329","0.637818057429177","0.419751688980598"
"110071090404","0.552839873296714","0.408750131159929"
"110041262763","0.222283758238722","0.421177205636996"
"110064402668","0.114701113813566","0.445809943871824"
"110038699423","0.599223408149781","0.414185896151336"
"110066848861","0.488261535750226","0.402728799039745"
"110038711837","0.404427161547033","0.38265906378662"
"110038708397","0.694857215316575","0.379772187008687"
"110038726368","0.74062645811313","0.410739133685904"
"110070068432","0.549269014933817","0.424460421629083"
"110070556320","0.697963248060662","0.401594872486442"
"110054365664","0.226384878191816","0.430826104108263"
"110070605144","0.857654069897276","0.433958362379627"
"110070068930","0.141825753624225","0.431819792244768"
"110039541573","0.32320953510533","0.394163639663276"
"110041620038","0.649199005612242","0.434094887802531"
"110071090140","0.27927510731164","0.419503717787349"
"110038746667","0.318115746756376","0.416078046778477"
"110067033800","0.226318835227273","0.385106186016271"
"110071089774","0.233832776761353","0.432052714610517"
"110067219888","0.542797554115279","0.394885554390017"
"110043082357","0.558343763746414","0.431731873970288"
"110038715058","0.560486427171403","0.39913766556586"
"110070523642","0.342775315641098","0.436238353312216"
"110063007981","0.95332271693489","0.432653880844867"
"110015332291","0.480160256722504","0.402233996604624"
"110046425800","0.639300218202295","0.425840997477146"
"110071162861","0.796546151221454","0.414140825972548"
"110054626525","0.524691868313728","0.401260162041013"
"110039687283","0.664677653905483","0.427299490716715"
"110070004690","0.690985341986295","0.427213682954398"
"110039555665","0.385349204155639","0.447515400921231"
"110001958551","0.382269773385177","0.405936513450506"
"110038737560","0.174598676909944","0.408541713713482"
"110038741653","0.690420914351852","0.430147134425217"
"110045011367","0.556719176227892","0.432923248577048"
"110038737999","0.39869027936542","0.390847134891395"
"110070209610","0.484217010621196","0.429480570819665"
"110045400589","0.680999171139577","0.443862245202177"
"110069992149","0.190787299652143","0.380765184916421"
"110064565901","0.433136472367842","0.41199054541113"
"110038752604","0.433207991431055","0.407041825869888"
"110070069195","0.595078972456436","0.39656778030177"
"110045011170","0.7287440788181","0.40951732872687"
"110041720377","0.542646485989894","0.391361932357983"
"110009597276","0.214086334056399","0.412639120547614"
"110039551311","0.848811179027602","0.422078900840664"
"110064565368","0.614357061312078","0.413515834865987"
"110056393638","0.732261547751935","0.409523428296596"
"110070384499","0.405434367136816","0.420375007714594"
"110042110685","0.835368367153648","0.419671329142024"
"110060995794","0.494517808786601","0.419961109294771"
"110038730709","0.740633781987041","0.410741029632856"
"110039541797","0.323750916593037","0.394149602850926"
"110070789448","0.321231767961727","0.418395347856883"
"110039551188","0.848811179027602","0.422078900840664"
"110044761371","0.504173073957543","0.418963040098469"
"110070106118","0.824768415069315","0.401675537916565"
"110059657170","0.278840689782645","0.43063501054112"
"110038719250","0.5596","0.415423599452085"
"110038711249","0.74061603581664","0.410736435643652"
"110071089936","0.289679968877442","0.397669469405972"
"110071090354","0.464840090258882","0.415231050550115"
"110071498621","0.811545793113124","0.42527300481771"
"110070068942","0.14053171503393","0.431221851819104"
"110067221107","0.421106037732994","0.455122258015397"
"110070629097","0.757415816665645","0.42752473362454"
"110070258648","0.526221411426004","0.442730231343357"
"110038704774","0.268547123116559","0.399481355826437"
"110044764387","0.578142504492693","0.431014148418479"
"110006215407","0.471526292810589","0.402582562807541"
"110070149182","0.554441077262892","0.431320585990929"
"110042300621","0.35167965203491","0.411258878106086"
"110039539684","0.29254921404105","0.440015519754926"
"110070629120","0.36788455288787","0.405250080182903"
"110059659427","0.489898244083181","0.431645394659397"
"110038704738","0.643170735904331","0.430106367885409"
"110043959623","0.398298581681643","0.402547437517323"
"110039059657","0.794894696654002","0.414082554594197"
"110038764842","0.432557800700739","0.432963126897693"
"110057002586","0.555891168159664","0.433435752001454"
"110041261005","0.443474993851888","0.429932554675847"
"110070789769","0.499231235102529","0.432523486287799"
"110040720164","0.318336387185187","0.394144789983679"
"110045400687","0.59228375007481","0.419102915787536"
"110038760392","0.64106794131364","0.460702653526515"
"110070261917","0.473276668128766","0.417304071279813"
"110056254832","0.477233692548969","0.430065947161029"
"110060537496","0.417997667939719","0.393434288588938"
"110070164350","0.434844481946815","0.429735913087534"
"110015334404","0.692427251304034","0.379815029542043"
"110038700484","0.475576293814944","0.429277642609319"
"110071089551","0.56855574249945","0.389787632984367"
"110055263405","0.44789069667987","0.402461329054475"
"110039688889","0.505414547992555","0.408211003428712"
"110070354523","0.542395638635356","0.410164958868999"
"110038693777","0.69369724183185","0.379346657249338"
"110071089443","0.725597484255418","0.404725004752966"
"110038715147","0.560601356788536","0.399126933632161"
"110071162672","0.578638778112738","0.461427385743504"
"110055376686","0.528991585387098","0.414008010121304"
"110038748013","0.234416861254851","0.415689896702802"
"110059721555","0.353428788679888","0.36110954634287"
"110054147874","0.54419862407149","0.409702023371881"
"110070556141","0.487338808415884","0.417425217242157"
"110043455515","0.478523161820241","0.429727487070886"
"110038760418","0.335408201824459","0.394365080228623"
"110038749450","0.313732766350338","0.440556748450514"
"110067449041","0.553474992918656","0.401656565146504"
"110067033668","0.414652476726265","0.407005052677169"
"110039531655","0.29103999653452","0.44054253003912"
"110070507723","0.471727226609831","0.429771751965948"
"110060611529","0.307658706657531","0.396284873249163"
"110054147419","0.866203242868577","0.408314214257363"
"110064565634","0.639239056298685","0.406608398665825"
"110039530763","0.510776036864761","0.417192775822465"
"110002155417","0.295637744202184","0.415035409277151"
"110071194857","0.302505110535311","0.415958816294861"
"110039537659","0.490653041010943","0.420415737515123"
"110059722411","0.462090759919316","0.425209104491946"
"110060689223","0.475711521018424","0.429524243940505"
"110038725207","0.523490904566641","0.430715216106576"
"110038724119","0.539211013419713","0.391591699001908"
"110041262193","0.331457801472747","0.41436287320128"
"110015334128","0.621592734688235","0.41953320803846"
"110043562640","0.566664813036262","0.390030125724691"
"110003772604","0.286867667824458","0.440470635310106"
"110039532226","0.329941677416383","0.388171677794846"
"110067659849","0.975956337675777","0.430654443720814"
"110041263110","0.331394457822493","0.414360677458987"
"110064565279","0.331128980133279","0.414386019616533"
"110071089087","0.781434706164607","0.444965223966907"
"110039546426","0.919889953014456","0.436252209049618"
"110038759705","0.225901823621599","0.385158151886789"
"110038752828","0.576632657381601","0.433693402734875"
"110039541476","0.575176342496481","0.417718475086638"
"110070081531","0.399875986449797","0.4888882180639"
"110071194863","0.313598187055236","0.422804069764106"
"110070570264","0.361891149829696","0.42440804785538"
"110070671465","0.357428267465676","0.419419670835989"
"110001578720","0.574237701769441","0.402445215367492"
"110038726554","0.579347870929998","0.461389419497181"
"110056364330","0.629064714344039","0.422790831354585"
"110038695098","0.693716461845403","0.379425203176748"
"110003087668","0.625297281208512","0.422074707280639"
"110039063447","0.345866813415622","0.395024235321474"
"110070149030","0.367890388075746","0.403901943430393"
"110038706004","0.200952102322846","0.412822277896646"
"110015333986","0.331031502012961","0.414673921715296"
"110063860291","0.509884966790291","0.400990711198112"
"110039533350","0.691717167947445","0.430973878048514"
"110071089346","0.504934448873055","0.407229687451439"
"110070813695","0.464890072901756","0.416984026302091"
"110060281653","0.894691082232172","0.402370846556576"
"110038756557","0.682815888879338","0.417643359801204"
"110043242032","0.290616491135483","0.439881890602238"
"110070209959","0.565336767806671","0.390064622592267"
"110070247800","0.353426802371827","0.407259997721857"
"110040211847","0.126956306518709","0.41668201420111"
"110070560351","0.607131393260999","0.412740673273387"
"110038759732","0.427161313518696","0.399196156126479"
"110038758564","0.834655919072675","0.452903107147784"
"110070205640","0.447182063677919","0.40814880773164"
"110054145901","0.401125981545409","0.434541242383062"
"110060374143","0.29377978209853","0.421886598049141"
"110059722215","0.7605","0.388140840198536"
"110044214980","0.74115830720254","0.410876814600711"
"110040724589","0.556457575003916","0.432952329887673"
"110042238227","0.200750473483698","0.369821216551632"
"110042301087","0.643823707347847","0.38216524139677"
"110070507729","0.333400431722779","0.402081552553845"
"110039552766","0.683144864612239","0.408997758101623"
"110060555402","0.302287549295775","0.410269753392586"
"110054626188","0.399399591122196","0.416395672085756"
"110070068950","0.136902536360472","0.426929080608758"
"110069239602","0.383731840388387","0.410552732686369"
"110015333218","0.332080572257799","0.414574376250737"
"110054365316","0.135218117067993","0.436178605183358"
"110066849110","0.6439","0.391266776843406"
"110055262905","0.503231367132932","0.401565726610456"
"110043241836","0.592815496679848","0.41911568964236"
"110070149318","0.747675468437821","0.371502814534206"
"110069442767","0.770340846032736","0.432797142494343"
"110039545267","0.558834385040371","0.399459004083036"
"110043692894","0.264567473837496","0.395760934968626"
"110046370351","0.630392652094468","0.423672139593341"
"110044759918","0.354574311250187","0.432915850312206"
"110039552338","0.581059512153883","0.435832177445061"
"110042301639","0.604031201714822","0.388601171254849"
"110044760979","0.652413120902556","0.437907551388036"
"110060781961","0.9299",NULL
"110038694008","0.619528001999818","0.427717879672652"
"110067033846","0.219813625022758","0.371983456784201"
"110070261891","0.62134634514882","0.38064769447439"
"110070209954","0.482872521256132","0.449276081504978"
"110070507912","0.338300374553954","0.430872277689137"
"110060394700","0.614185446915949","0.413371344928978"
"110069497903","0.604150734807324","0.42067156988836"
"110040316798","0.424394539320584","0.40132078295846"
"110041620127","0.638004785178979","0.434112119952004"
"110044760238","0.617777459589583","0.43564985879922"
"110055263174","0.335287843971842","0.404176452982355"
"110039061582","0.293001686567199","0.439709967929107"
"110039061118","0.292892867310856","0.439714634534815"
"110060538002","0.286443442869178","0.440929584850849"
"110070258691","0.378666604268064","0.397977343925746"
"110067367290","0.326062103232799","0.429734407944866"
"110070258573","0.732490077280016","0.397718120209368"
"110038747407","0.177888717729167","0.366937580870613"
"110071090318","0.335786296378913","0.436733098578682"
"110040821910","0.383485318202587","0.453632617047632"
"110003110357","0.389914360785842","0.402338790753081"
"110070225967","0.579725065375645","0.456345566180354"
"110070068495","0.404595924713891","0.411108030714324"
"110070789950","0.950858737931999","0.439897586495634"
"110070209755","0.318309426745344","0.412707993775087"
"110044761914","0.554445383470396","0.399934688520356"
"110039137840","0.880779232855482","0.40662405356971"
"110038702543","0.921109384251317","0.432438834336354"
"110070164258","0.417280974183283","0.414961512725211"
"110038759171","0.32837865575773","0.408194409067959"
"110070789932","0.198622510202399","0.386576920513394"
"110055130530","0.586315936867055","0.429260374744541"
"110070209697","0.623605047684605","0.463960505792581"
"110038764405","0.463571189370314","0.407751801336064"
"110046426505","0.223745489172972","0.424856226080077"
"110038719802","0.580562307194726","0.461340030545067"
"110070384753","0.61010007392367","0.405016947616815"
"110070209731","0.497307750118303","0.432514532560634"
"110015331041","0.555496333170524","0.399498633097892"
"110000512473","0.452294646883771","0.459769060846506"
"110070205637","0.359061761905662","0.415426584512717"
"110044759543","0.512901677697496","0.40858660137935"
"110057002979","0.313137554078617","0.416592689746145"
"110071198604","0.245169048728498","0.425487555574805"
"110069443150","0.312923328994919","0.430871391032309"
"110043455221","0.358560985672205","0.431001077778411"
"110038764744","0.276432989651306","0.402208908725185"
"110057002149","0.66557071892685","0.41618325761682"
"110064564920","0.48744277723002","0.430730624246684"
"110067221508","0.319322817226665","0.42745065436905"
"110038737962","0.5596","0.415423599452085"
"110071090345","0.617906807215523","0.435711523804139"
"110070560377","0.164718748415733","0.411577813200972"
"110070106089","0.501365473846118","0.412781626944261"
"110055377435","0.645390736365823","0.443913268560378"
"110038696284","0.693493817521481","0.379353136092941"
"110038763175","0.716669047619048",NULL
"110018967652","0.5596","0.415423599452085"
"110043181883","0.334276541687035","0.419523869077374"
"110071089219","0.687493918741656","0.440980348231402"
"110070385574","0.670697391584761","0.410968443616695"
"110060826566","0.475829787390634","0.446058996935672"
"110038733047","0.851398142358951","0.421643557580158"
"110041263566","0.390095939068519","0.413689304938729"
"110038733083","0.8440892544042","0.4228955910867"
"110038705773","0.700299725928364","0.394319421924912"
"110039535660","0.407118842446881","0.443268390130593"
"110039062947","0.342229692620761","0.394818728540261"
"110070813691","0.490502196343297","0.400073540536964"
"110045010714","0.332763661867851","0.394385318100325"
"110037828447","0.37162519956667","0.393698927733265"
"110041620412","0.607278800829169","0.412704490011867"
"110070789505","0.238486097702658","0.445722325963733"
"110054365058","0.53357666105019","0.394448283307256"
"110039060388","0.430130080250538","0.412130902115309"
"110070384601","0.618781390154778","0.420355114581558"
"110038692705","0.707165508314018","0.418746590391435"
"110039546051","0.633128666809199","0.404155707222475"
"110043083276","0.458272713711841","0.361832230946748"
"110064040755","0.443729609851594","0.410307392141132"
"110038708128","0.196489832535885","0.412430569314466"
"110039540100","0.546961385595694","0.425291955404679"
"110070813645","0.489055521263355","0.406089213207916"
"110043242853","0.421350479254037","0.406275644264962"
"110054147259","0.352819708582408","0.40753143390591"
"110038765137","0.760367704188482","0.388234303029597"
"110070525669","0.591892133655157","0.440338815257719"
"110055029525","0.42735797105458","0.39338806560783"
"110071089757","0.388636257812993","0.399389526146397"
"110005922127","0.406906780183428","0.443614402165911"
"110041720171","0.488754413398719","0.420551680963979"
"110038745463","0.365929093474529","0.408983986739966"
"110040823133","0.227858603875463","0.429128488452594"
"110070629108","0.705455442921446","0.410215481525979"
"110040721332","0.318741418002065","0.394159078782928"
"110039687158","0.587094099226536","0.418409555178858"
"110038754899","0.676967337016887","0.410376309672491"
"110054146232","0.344478949668753","0.394979054419663"
"110038695007","0.693579500856597","0.379441736071406"
"110038702080","0.720804690322095","0.397860404114104"
"110040403337","0.613209965842287","0.411909175906533"
"110070384588","0.611697099905481","0.471721672830396"
"110070205659","0.286108877917677","0.407383870512556"
"110061010579","0.735381643539276","0.412220613612312"
"110070004612","0.406687157040037","0.454626597753778"
"110039552490","0.677773950402761","0.408683321869104"
"110038750143","0.433207991431055","0.407041825869888"
"110038699762","0.5596","0.415423599452085"
"110000436742","0.331538907092493","0.457485115383599"
"110071090139","0.288983155966269","0.397594504988421"
"110043317050","0.360647802983173","0.430932661584284"
"110041619978","0.734983455947031","0.397328857988115"
"110070616032","0.457294668865722","0.41097630873979"
"110000593199","0.43585667622308","0.417375414590783"
"110056365124","0.510488293233664","0.407734914365106"
"110038704630","0.544859273958409","0.444387167656815"
"110060555304","0.302287549295775","0.410269753392586"
"110070069096","0.462472647604869","0.415371570421019"
"110071089428","0.314224845868494","0.412575464707271"
"110055377532","0.287122098295721","0.41475394102008"
"110040478195","0.639627745880177","0.400482197662159"
"110070789820","0.542242202608718","0.409732172645984"
"110069497244","0.718984858863629","0.433202008063916"
"110039062652","0.777964353688015","0.410581168297525"
"110070068721","0.907343997788659","0.387843522615439"
"110009446313","0.387914620442674","0.447173176065424"
"110070069184","0.559253079302587","0.454627187980789"
"110038721327","0.605817185079723","0.409504305756193"
"110038705498","0.226539771803308","0.431760804035486"
"110054147525","0.61242191115763","0.435250370601988"
"110043317014","0.881203523335456","0.405818398519112"
"110054421773","0.519097359180981","0.415237350674245"
"110069239808","0.497893363045738","0.432716251243546"
"110070034318","0.633324893401769","0.406375205011685"
"110045010064","0.710267733097629","0.390705593501739"
"110039531496","0.585183706930437","0.429130580148268"
"110071090028","0.425769030853924","0.417820716378642"
"110070069028","0.821127866013644","0.403225145411452"
"110060459775","0.622661454680407","0.427602668617008"
"110070789910","0.439402955929465","0.451697569854026"
"110070205594","0.475057567176556","0.391444933216037"
"110060616677","0.281252009890105","0.394062797751064"
"110041263414","0.541607858122303","0.409446052221103"
"110071090201","0.619227755943069","0.380711162851011"
"110038744810","0.277141944725312","0.41652930669385"
"110069498403","0.477510783443085","0.401541230939684"
"110060626504","0.501744064072343","0.401410603262363"
"110039536507","0.680972875536532","0.408871131382888"
"110067448836","0.565325472771602","0.390056414873491"
"110070507818","0.538847541371907","0.410331087581233"
"110071194735","0.53349147683181","0.442176453295605"
"110055950145","0.760476728187192","0.388157281002549"
"110039537472","0.389468131365178","0.413172864274937"
"110059658605","0.608067109375","0.419376327966392"
"110060781480","0.546239640727641","0.409665345474573"
"110042111559","0.550411991259092","0.424720903682761"
"110070813675","0.774007161683177","0.398863657246301"
"110070354529","0.477968847722773","0.449293273696949"
"110071090741","0.568503419989492","0.409797084150236"
"110070069125","0.365708184720037","0.361056553567604"
"110070164262","0.184564162743232","0.367809139672907"
"110044764412","0.575228435032097","0.431423917017146"
"110070069154","0.494540817866582","0.432033153140367"
"110038707931","0.188270358021089","0.411996009592607"
"110045009799","0.65148567718196","0.454284550876225"
"110070790006","0.136518077368186","0.430549941678147"
"110060983707","0.650784226818275","0.454317962415577"
"110015336233","0.584929059025686","0.430506592723625"
"110059658829","0.401891989643799","0.382742288241276"
"110071090370","0.468098986004262","0.425620652582794"
"110057003825","0.680252913663914","0.410203471827076"
"110071090129","0.576065855941356","0.409812666577043"
"110060462164","0.426754325688308","0.405900659712364"
"110071089268","0.852239208419804","0.405128438623323"
"110070057572","0.479354190682929","0.41900163764466"
"110071089618","0.269442475407679","0.416740167115719"
"110038735580","0.399820588928886","0.406782137042671"
"110042301791","0.595104463740415","0.46870616088662"
"110056393193","0.250689602299952","0.4243835835571"
"110045012936","0.581496477956323","0.448903235489358"
"110038721416","0.619560978021691","0.41393951630081"
"110056364562","0.595979629367712","0.439469729748482"
"110069992165","0.5946","0.389916689892347"
"110070556278","0.4216406033518","0.406180901785306"
"110043959785","0.363554690068158","0.430508921816497"
"110038716397","0.8905998468433","0.42550816491388"
"110071090089","0.469943174940433","0.415111147541726"
"110040209413","0.292377471168927","0.361337186466727"
"110071089998","0.252613410282279","0.430818219930414"
"110063008472","0.372906203414282","0.426550209173646"
"110070209738","0.327714658823545","0.425469237483855"
"110038716324","0.289108348731599","0.440806869889313"
"110071089869","0.194589994399851","0.399778403891311"
"110038742741","0.318677802818129","0.438498600718427"
"110070790009","0.752082436150168","0.414609080764636"
"110039555638","0.634949740524932","0.433503478023917"
"110071089487","0.420697812997454","0.394502621040419"
"110038736302","0.465026129449582","0.377833781756526"
"110005424175","0.506981464536441","0.401360177131343"
"110005983445","0.464560074668268","0.415436474865439"
"110070384745","0.579761082210713","0.435893582909292"
"110056363705","0.612176416073897","0.428392762250233"
"110038766010","0.615883815285462","0.435511431727256"
"110063597530","0.433763508347745","0.431636048019507"
"110031442598","0.646888982395695","0.435384100260781"
"110070069145","0.283161353210892","0.428112494364709"
"110039538612","0.581378277009813","0.435816558496754"
"110042300391","0.616054393499034","0.435526236489254"
"110043349007","0.264730606474619","0.39617048144098"
"110039538694","0.430944589980192","0.412097571248314"
"110040212980","0.617423076886228","0.435634212928432"
"110038726126","0.692210926577534","0.379465920821561"
"110070057670","0.499916354247319","0.414036863562728"
"110038712710","0.533381798845001","0.42643825405079"
"110044214329","0.50026709969677","0.426454369516327"
"110070106077","0.416791944347106","0.402032807145299"
"110043242639","0.344211975723081","0.412983546608894"
"110054625205","0.323427494813644","0.412022640184522"
"110070247698","0.334676066500897","0.414183072754937"
"110040821625","0.878179004415897","0.419305476940709"
"110071089356","0.430940212971911","0.412028310690853"
"110002057782","0.145678368845109","0.381452679330739"
"110039057891","0.616944093982957","0.435538243027075"
"110000787168","0.426867567778366","0.427021497101552"
"110063699136","0.627382287657876","0.432377204213882"
"110041620163","0.602309097438822","0.445361236546137"
"110059722457","0.501894959473158","0.432530317591661"
"110038692331","0.364927931730205","0.434210835316992"
"110038758029","0.506007932234095","0.408381084232284"
"110038764682","0.513506790667538","0.41682666122248"
"110070556251","0.7006",NULL
"110038756744","0.738648029596333","0.415799725142741"
"110045010634","0.345689230280151","0.40051974527856"
"110060916781","0.61453568958819","0.416052865725519"
"110038733715","0.850140476764187","0.421900421854507"
"110070069083","0.710076577001177","0.428840707959583"
"110038717145","0.638518036304599","0.431424165110173"
"110040129278","0.495769629282655","0.432787615217106"
"110054627542","0.876110046061401","0.410782812657597"
"110070100672","0.383882337672326","0.41075166148234"
"110060281500","0.659288389179184","0.377209106438805"
"110070605133","0.685072692471926","0.403627364086305"
"110038719526","0.340794937949431","0.396991068263203"
"110035229419","0.602773250319847","0.430770313297693"
"110039534698","0.457947840555528","0.429006029943933"
"110038736464","0.374042562280495","0.405921456077813"
"110070057594","0.337974671450808","0.430910365054879"
"110071162912","0.431143810666318","0.431594947809947"
"110045401294","0.692295712069006","0.379484404149801"
"110055264636","0.266025020237355","0.402353219921118"
"110070247593","0.768559802495985","0.450338286298495"
"110038724707","0.340204084558595","0.394391647030797"
"110015345152","0.53255485441278","0.414811986438899"
"110070813654","0.346663613769356","0.422057969833598"
"110070149301","0.512843784326463","0.403563709153723"
"110055264182","0.512691663156028","0.434792516355432"
"110070813630","0.512267812370217","0.403028265080832"
"110045013089","0.226888647302674","0.412893543720311"
"110071229100","0.431399343537909","0.412022121122735"
"110038725341","0.545581979577614","0.433913539629076"
"110064039650","0.553137647005909","0.401649004638537"
"110071090303","0.623594205979297","0.432519098886153"
"110070385511","0.383444722514526","0.397308893367034"
"110039538140","0.323699095582904","0.3941803333328"
"110055263389","0.52361296531492","0.402568570105238"
"110038713318","0.208342671235848","0.41350764512808"
"110038701606","0.411134471451315","0.441862640829629"
"110059659203","0.267880577542568","0.404592564104747"
"110070068451","0.381602432768875","0.405864139045836"
"110038742420","0.392358063347894","0.417278768162907"
"110038714898","0.57931253670477","0.461391190526762"
"110070261902","0.441836637039556","0.449845574797388"
"110038714291","0.559356753389004","0.454631777399153"
"110046370084","0.332044300673629","0.394371647942774"
"110038729506","0.716496289460903","0.452106208745819"
"110071090469","0.406674748467285","0.409916913622595"
"110039540538","0.809046662770689","0.419831307158551"
"110000611124","0.430675937900109","0.43161657534602"
"110070789881","0.475088909116117","0.486391089251912"
"110038747620","0.564348023115226","0.457855010080122"
"110044760363","0.554865010339696","0.412159625681885"
"110038753088","0.593935574571048","0.423502942022605"
"110043455622","0.400872087761125","0.413209358420368"
"110000313688","0.140974191618672","0.422506238507404"
"110046369700","0.460632272180728","0.441547579825663"
"110044762511","0.120849960946217","0.385858769621846"
"110070789735","0.101345601183349","0.422260740978713"
"110060393042","0.161323351107726","0.39594709072958"
"110039537533","0.510650282799729","0.401013167065177"
"110038723959","0.463717245057718","0.41533931546996"
"110040724106","0.556455716502272","0.432962965847351"
"110071089565","0.366858247582186","0.400339524353629"
"110039536641","0.269023767398093","0.402232389325976"
"110070209931","0.660022830747546","0.384837082173952"
"110055085410","0.46187763142424","0.395499093837848"
"110039535884","0.456433371518496","0.416756028387238"
"110040823311","0.950670903954802","0.414475137481377"
"110042110836","0.68373842722815","0.444179956079881"
"110059658071","0.287065596402544","0.405259936013328"
"110063210822","0.9354",NULL
"110070354537","0.405960545940769","0.420293209953133"
