registryid,x,y,county_fips,state_fips,state_nuclear_restrictions,state_electricity_price,state_net_electricity_imports,state_nuclear_inclusive_policy,pop_weight_svi,traditionally_regulated_state_energy_market,state_construction_labor_5yr_mean_annual_wage,count_protected_lands,count_hazardous_facilities_within_5mi,fault_line_hazard,landslide_hazard,max_pga_lt_0o3g,hundred_year_flood_zone,open_water_or_wetland,pop_weight_sentiment,slope_lt_12pct,population_center_dist,ret_facility_dist,count_nuclear_rd_within_100mi,substation_dist,road_dist,streamflow_50kgpm_within_20mi
110002013990,-71.85,42.56,25027.0,25,2,22.9169230769231,33434,0,0.277018110560122,1,54582,0.0,2.0,1,1,1,0,0,0.406636040428309,0,3.287853642181919,5.0214277663370686,2,0.2699543497801831,1.3860303811051935,1
110002017969,-71.34,42.0,25021.0,25,2,22.9169230769231,33434,0,0.442593155542603,1,54582,0.0,5.0,1,1,1,0,1,0.405788478041164,1,7.410103577050624,14.214922606296623,3,0.5570736470224724,3.1456323425899,1
110002128046,-93.26,37.21,29077.0,29,0,10.7838461538462,5253,0,0.427373449776831,1,47082,0.0,7.0,1,1,1,0,1,0.393410770522181,1,2.5380182143129626,8.848786878703125,0,0.8313376534679625,2.447032023335088,1
110002129367,-93.77,32.48,22017.0,22,0,9.20538461538461,19849,0,0.765279086945138,1,34416,1.0,7.0,1,1,1,0,1,0.416623888408298,1,2.961252747016269,3.137820033558681,0,0.660450779183025,0.0854286672978625,1
110002142324,-118.39,34.25,6037.0,6,1,24.2230769230769,75504,1,0.760790899124351,0,48022,0.0,5.0,1,1,0,0,1,0.413964175186627,1,7.025357848748813,20.74996081969832,1,0.5620613085328718,1.6840009744900062,0
110002148854,-122.83,45.85,41009.0,41,2,10.1146153846154,-8535,0,0.377675347645169,0,41288,0.0,4.0,1,1,0,0,1,0.393711272683822,1,24.367924877968623,50.610736911537686,1,0.73070543783505,7.27415349365575,1
110002150234,-122.31,47.55,53033.0,53,0,9.54,-9445,1,0.307531236658954,1,48534,0.0,8.0,1,1,0,0,1,0.396260368078769,1,4.669799921796388,11.086974695731062,0,1.5144764162375062,0.1073023861372568,1
110002178688,-82.79,34.72,45077.0,45,0,10.8123076923077,-13311,0,0.604444229830483,1,31916,0.0,3.0,1,0,1,0,1,0.474046903717406,1,19.67239895045394,26.85670183802831,0,0.4755922836812856,2.446317079698094,1
110002193411,-82.01,34.5,45059.0,45,0,10.8123076923077,-13311,0,0.71041194474904,1,31916,0.0,1.0,1,0,1,0,1,0.458397590944822,1,31.36010719121075,30.52373486347556,1,0.3114036306293012,4.473220960380288,1
110002198595,-82.39,34.45,45007.0,45,0,10.8123076923077,-13311,0,0.670628408690244,1,31916,0.0,2.0,1,0,1,0,1,0.462860165375674,1,18.7348947647835,13.070263962248877,0,1.5482784286226623,20.744395771287312,1
110002207264,-88.53,30.37,28059.0,28,0,11.0661538461538,-12476,0,0.688259845897497,1,30390,0.0,8.0,1,1,1,0,1,0.427244524711242,1,25.46887474177588,13.340226801528123,0,0.4731847891777006,5.789500378045587,1
110002226001,-88.38,33.48,28087.0,28,0,11.0661538461538,-12476,0,0.750986222984032,1,30390,0.0,3.0,1,1,1,0,1,0.409841048203062,1,31.097802596875063,83.68936563765375,0,1.513505027896175,2.744854543714506,1
110002233529,-80.69,32.93,45029.0,45,0,10.8123076923077,-13311,0,0.497062475504276,1,31916,0.0,1.0,1,1,0,0,1,0.444018169897133,1,36.073933273689,53.47699129057706,1,1.7021393812706438,0.1440965743411743,1
110002243509,-81.05,34.0,45079.0,45,0,10.8123076923077,-13311,0,0.580482925435933,1,31916,1.0,4.0,1,1,1,0,1,0.449270118318695,1,0.3396119122058187,29.98913858568512,1,0.2484311890748193,1.1391569522313376,1
110002333706,-111.98,41.23,49057.0,49,0,8.99692307692308,-5551,0,0.250303568025076,1,34086,0.0,5.0,1,0,0,0,1,0.424501010055568,1,0.6102138297364281,42.71675384432694,1,0.6088492056706268,2.2317503536020187,1
110002341449,-84.54,39.09,21117.0,21,0,10.1892307692308,8059,0,0.359624196289572,1,36214,0.0,6.0,1,0,1,0,0,0.421787761324101,1,2.5403528217456,18.140291947110065,0,0.76307015342625,1.34329130014355,1
110002358163,-77.79,35.94,37065.0,37,0,10.6269230769231,14875,1,0.815732708700202,1,30384,0.0,4.0,1,1,1,0,1,0.42449019666238,1,2.326820134440444,8.693213295366938,2,0.8042273702089875,1.50779646291525,1
110002384900,-89.1,42.26,17201.0,17,2,11.9869230769231,-34739,0,0.478793024270278,0,59038,1.0,5.0,1,1,1,0,1,0.443148027582561,1,2.6508939175732253,30.92086157867081,2,0.6372534857071437,3.198604490490132,1
110002388381,-88.13,42.16,17097.0,17,2,11.9869230769231,-34739,0,0.485154897429446,0,59038,0.0,4.0,1,1,1,0,1,0.432780252762922,1,7.220009450209938,30.24754219690125,1,1.0773264467105377,7.997325400329625,1
110002394579,-80.32,27.45,12111.0,12,0,13.39,13226,0,0.590240185664988,1,31532,1.0,2.0,1,1,1,0,1,0.505754030420432,1,0.2573870785512618,34.78382021132944,0,0.1012300556458625,4.643611095623156,1
110003063559,-89.61,42.3,17177.0,17,2,11.9869230769231,-34739,0,0.548477789327137,0,59038,1.0,1.0,1,1,1,0,1,0.44437753441626,1,38.02129906220481,48.390773618335686,1,0.94356705143265,2.0089763416117563,1
110003072193,-85.96,41.67,18039.0,18,0,11.6746153846154,12707,1,0.623553354704671,1,39630,26.0,130.0,1,1,1,0,1,0.421677828347747,1,0.9508862686140565,64.93567242647124,0,0.5702894267073687,2.239904278600831,1
110003123600,-86.12,39.83,18097.0,18,0,11.6746153846154,12707,1,0.468601976963406,1,39630,0.0,7.0,1,1,1,0,1,0.415388384895725,1,4.952315213305512,57.46822193172687,1,1.6148593000990437,2.8780033525944937,1
110003209000,-94.89,38.53,20121.0,20,0,11.1884615384615,-7317,0,0.111289996197686,1,35474,0.0,1.0,1,1,1,0,1,0.431374180042935,1,31.54871955257556,28.270131734901625,0,1.0938066228766374,0.1457123385568068,0
110000436813,-89.04,42.49,17201.0,17,2,11.9869230769231,-34739,0,0.439535430777912,0,59038,1.0,4.0,1,1,1,1,1,0.433064545420813,1,1.874328686085588,8.56116487387225,1,0.7068372432412312,2.868690552718419,1
110000592500,-86.2,41.07,18049.0,18,0,11.6746153846154,12707,1,0.507594504079535,1,39630,0.0,1.0,1,1,1,0,1,0.420399221146622,1,53.04878608173306,59.20071998221612,1,1.203666290928075,32.04922464115143,1
110000610848,-73.04,41.54,9009.0,9,1,23.84,-9594,1,0.450354974970526,0,48826,0.0,3.0,1,1,1,0,1,0.424363551808562,1,1.5290584142614687,31.67708922653194,1,0.3574009632595787,0.4907584846927944,1
110003266670,-90.12,29.92,22071.0,22,0,9.20538461538461,19849,0,0.644038159460244,1,34416,1.0,7.0,1,0,1,0,1,0.431248024195769,1,2.9957828937133315,2.875992123128469,0,1.3099343375436063,2.260130992596019,1
110003473633,-73.14,42.47,25003.0,25,2,22.9169230769231,33434,0,0.468931165683896,1,54582,0.0,2.0,1,1,1,0,1,0.398152698263168,1,8.462197228541875,44.63220953454807,1,3.27610411797395,16.103323588608937,1
110003507009,-76.58,39.27,24510.0,24,0,14.3053846153846,25934,0,0.408584896475757,1,34766,0.0,7.0,1,1,1,0,1,0.414720605818515,1,2.752485961229963,1.4995164338697375,1,1.1740520256343938,0.3358254127568644,0
110003509409,-76.37,39.36,24005.0,24,0,14.3053846153846,25934,0,0.403357053988807,1,34766,0.0,4.0,1,1,1,0,0,0.422539179590494,1,5.0832346967713,11.13337932647575,1,1.657730570021006,5.296977989839281,1
110003556465,-69.01,44.43,23027.0,23,2,20.2846153846154,4068,0,0.255526773190177,0,33282,0.0,1.0,1,1,1,0,1,0.362951861750597,1,40.424550218967376,86.04438938202313,0,0.9783768549770688,32.58129902435675,1
110003561529,-84.04,41.9,26091.0,26,0,13.5746153846154,-7468,0,0.436957276008046,0,39690,2.0,1.0,1,1,1,0,1,0.418097146820786,1,40.842194601458814,48.445608733707246,0,1.6780301670295,25.93532107113975,1
110003569442,-86.46,42.12,26021.0,26,0,13.5746153846154,-7468,0,0.60114219365004,0,39690,0.0,3.0,1,0,1,1,0,0.443509701319185,1,43.69442655732506,21.410632090406125,0,0.13995613365025,4.472043141478675,1
110003578502,-85.63,41.95,26149.0,26,0,13.5746153846154,-7468,0,0.547884993687733,0,39690,0.0,0.0,1,1,1,0,1,0.418299777092869,1,23.945170423868625,34.01434191725544,0,0.6933555108581437,17.973771421991188,1
110003598651,-84.55,42.75,26065.0,26,0,13.5746153846154,-7468,0,0.381955604168369,0,39690,0.0,4.0,1,1,1,0,1,0.410481601886154,1,3.3482423557724315,3.2053200106979376,0,1.1571841217042376,2.4249823844923752,1
110003601442,-85.83,42.53,26005.0,26,0,13.5746153846154,-7468,0,0.361372047279017,0,39690,0.0,2.0,1,1,1,0,1,0.430530041354389,1,28.762021716739063,18.730148707029752,0,0.7698667754649126,11.845528763504188,1
110003617042,-83.11,42.46,26125.0,26,0,13.5746153846154,-7468,0,0.51174394250815,0,39690,1.0,4.0,1,1,1,0,1,0.433010026996084,1,4.649598795266975,17.38802611376869,0,0.5935609980129725,0.5497147377795663,1
110003628995,-83.29,42.38,26163.0,26,0,13.5746153846154,-7468,0,0.515514565111916,0,39690,0.0,4.0,1,0,1,0,1,0.432411814748995,1,4.84229169809475,15.822174533998377,0,0.9288203590844564,0.4130929488606794,1
110003641854,-84.77,43.82,26035.0,26,0,13.5746153846154,-7468,0,0.489144615115346,0,39690,2.0,1.0,1,1,1,0,1,0.39802517019699,1,21.391469380504937,66.90471924793063,0,0.79809461977905,1.329995042604606,1
110003661494,-85.3,42.64,26015.0,26,0,13.5746153846154,-7468,0,0.405928315100626,0,39690,2.0,2.0,1,1,1,0,1,0.426125731011959,1,29.53066616082588,37.085491991211626,0,0.6576444870025501,21.90127712103325,1
110003664703,-83.19,42.21,26163.0,26,0,13.5746153846154,-7468,0,0.615247128328326,0,39690,0.0,7.0,1,0,1,0,1,0.434653472119589,1,1.3101773388454938,3.1765347683372376,0,2.017735111910956,1.7999709481655126,1
110003676282,-83.94,43.43,26145.0,26,0,13.5746153846154,-7468,0,0.558389301708036,0,39690,0.0,2.0,1,0,1,0,1,0.399606867616775,1,2.7891248193598623,21.67916870655488,0,0.0866732087007156,0.59664662908824,1
110003679546,-83.44,43.45,26157.0,26,0,13.5746153846154,-7468,0,0.546933625868134,0,39690,0.0,2.0,1,1,1,0,1,0.401552239964483,1,33.056488026970754,33.29446666890512,0,2.9119056267799373,30.271874252403126,1
110003699702,-83.1,42.41,26163.0,26,0,13.5746153846154,-7468,0,0.532892832093924,0,39690,1.0,3.0,1,1,1,0,1,0.433408718516765,1,7.459249332722375,12.683551539897,0,1.150093922052425,0.3770146422000081,1
110003702627,-85.82,44.91,26089.0,26,0,13.5746153846154,-7468,0,0.157588157209053,0,39690,0.0,1.0,1,1,1,0,1,0.409379613082451,1,146.92767814218251,75.47712742821312,0,10.576981061375438,57.742517559137376,1
110003703831,-86.46,42.11,26021.0,26,0,13.5746153846154,-7468,0,0.603626531131323,0,39690,0.0,3.0,1,0,1,0,1,0.442256705438461,1,42.82322363576088,22.37389100858844,0,0.2660586820718162,4.242171377028932,1
110003716104,-84.12,43.2,26145.0,26,0,13.5746153846154,-7468,0,0.54610103128849,0,39690,0.0,0.0,1,1,1,0,1,0.398877753677361,1,23.09579431471325,47.026972149996,0,5.7678108919201945,22.078212741196,1
110004146843,-74.28,40.5,34023.0,34,2,15.1738461538462,8762,0,0.601710721675977,0,54244,0.0,7.0,1,1,1,0,0,0.416725848307993,1,1.9519125683594936,20.03491610726669,0,0.5103796965018393,1.6655659955601936,1
110005400869,-117.38,47.66,53063.0,53,0,9.54,-9445,1,0.453488014131817,1,48534,0.0,8.0,1,1,1,0,1,0.399092339145598,1,3.7154317660674,7.957433962978375,1,1.5159072615286373,0.4622286193352194,1
110005424745,-88.55,42.67,55127.0,55,0,12.4792307692308,12109,0,0.298011180746462,1,43282,0.0,4.0,1,1,1,0,1,0.422426938935513,1,32.484169709194745,34.19891447197931,2,0.574008039415385,1.030757630547325,1
110005426690,-88.94,44.32,55135.0,55,0,12.4792307692308,12109,0,0.152864013685622,1,43282,0.0,3.0,1,1,1,0,0,0.414249842556474,1,35.403094105467,65.22445153526563,0,0.7281479811758125,5.903619965178468,1
110005430373,-87.95,43.32,55089.0,55,0,12.4792307692308,12109,0,0.502969300920482,1,43282,0.0,3.0,1,1,1,0,1,0.400834194235821,1,18.54903190860525,41.54287853899657,0,2.4175676180576624,2.2450050922335127,1
110005431513,-87.98,43.01,55079.0,55,0,12.4792307692308,12109,0,0.506013390920809,1,43282,0.0,7.0,1,1,1,0,1,0.401456942852089,1,2.0179442802281127,18.51042300807337,0,0.8490627484289875,1.5821310855589437,1
110005435877,-87.93,43.02,55079.0,55,0,12.4792307692308,12109,0,0.509127763827202,1,43282,0.0,24.0,1,0,1,0,1,0.40113755929936,1,2.1731093826381063,18.327216199661,0,0.7907677139387812,0.5108603606072862,1
110005931572,-90.52,41.5,17161.0,17,2,11.9869230769231,-34739,0,0.411212027151162,0,59038,0.0,6.0,1,1,1,0,1,0.442354365722744,1,2.275845867497325,5.761835965181969,0,1.3208344651378874,0.5670989075347557,1
110005983445,-86.24,39.79,18097.0,18,0,11.6746153846154,12707,1,0.464560074668268,1,39630,0.0,7.0,1,1,1,0,1,0.415436474865439,1,6.336332238550563,51.8534520163035,1,0.6319363561064438,2.3766585268918434,1
110006041407,-85.94,42.38,26159.0,26,0,13.5746153846154,-7468,0,0.388460965374573,0,39690,0.0,0.0,1,1,1,0,1,0.427172274096304,1,26.752530292129435,26.377234362952,0,7.17770146173875,16.736070906091687,1
110006042594,-85.51,43.85,26133.0,26,0,13.5746153846154,-7468,0,0.636349251632286,0,39690,0.0,0.0,1,1,1,0,1,0.40428180150362,1,56.46884003625919,64.89858389117562,0,3.747774833273794,1.8192260202169064,1
110006066372,-89.53,32.73,28079.0,28,0,11.0661538461538,-12476,0,0.655125159384148,1,30390,0.0,0.0,1,1,1,0,0,0.424535918620832,1,45.04565703809219,56.25380325972437,0,2.889151138383375,31.774991134999752,1
110006180827,-79.97,32.89,45019.0,45,0,10.8123076923077,-13311,0,0.38677003584916,1,31916,0.0,8.0,1,1,0,0,0,0.4476340011417,1,2.964979373566432,10.9099356011055,0,0.8287687233733688,0.2887626571755056,1
110007849356,-85.51,36.16,47141.0,47,0,10.8084615384615,25944,0,0.553316072041015,1,32142,0.0,3.0,1,1,1,0,1,0.435639064718463,1,1.408161107312781,63.39481970872063,1,0.8452778585826438,2.383347069084837,1
110008205833,-72.12,43.98,50017.0,50,1,17.4407692307692,3445,0,0.181261002621035,1,36010,0.0,2.0,1,1,1,0,1,0.380473747424143,1,84.97138573011125,122.42998931380374,0,0.9851490172068064,0.6602494546980126,1
110008216821,-122.61,45.63,53011.0,53,0,9.54,-9445,1,0.372922869123056,1,48534,1.0,6.0,1,1,0,0,1,0.389937228191704,1,4.401312453048344,76.86139973329938,1,1.2253705100341812,1.259825816837475,1
110008234847,-89.84,44.94,55073.0,55,0,12.4792307692308,12109,0,0.156500430139639,1,43282,0.0,1.0,1,1,1,0,1,0.412125045059791,1,13.956835526989313,15.36335278836925,0,0.3461757958823412,7.753317895150688,1
110008243490,-87.62,45.07,55075.0,55,0,12.4792307692308,12109,0,0.152795113416321,1,43282,1.0,1.0,1,1,1,0,0,0.410957148041339,1,61.06673452568932,5.024576095360706,0,2.584917039693388,6.118253098884437,0
110008247600,-88.45,43.78,55039.0,55,0,12.4792307692308,12109,0,0.151948393941584,1,43282,0.0,4.0,1,0,1,0,1,0.419819295820667,1,1.2820421793896877,52.21805856170331,2,0.1805709526078425,2.206347847447,1
110000308961,-71.88,42.37,25027.0,25,2,22.9169230769231,33434,0,0.339397804011588,1,54582,0.0,1.0,1,1,1,0,1,0.401640527510498,1,10.431360326516062,20.44507804927125,3,4.032917214597075,4.558460628111718,1
110008591274,-82.09,41.45,39093.0,39,0,11.0361538461538,37952,1,0.552346845490384,0,43920,0.0,3.0,1,1,1,0,1,0.400865327234159,1,6.137742000055593,5.763098028644838,0,2.6081580164872005,1.3931074644059251,1
110009262573,-71.34,42.05,25021.0,25,2,22.9169230769231,33434,0,0.443579373060253,1,54582,0.0,3.0,1,1,1,0,1,0.405140423493117,1,5.958920699963832,17.813284824543125,3,1.4786385976540002,0.5468333663215037,1
110009264562,-88.06,30.7,1097.0,1,0,11.4953846153846,-44514,0,0.614349903326969,1,31188,0.0,5.0,1,1,1,0,0,0.4147921752853,1,1.6360388941349502,24.703402530997565,0,0.6261329356939,0.7947841051557749,1
110009274178,-82.8,27.95,12103.0,12,0,13.39,13226,0,0.581045171062488,1,31532,0.0,4.0,1,1,1,0,1,0.435332987921531,1,1.6452587662756688,10.659080069972187,0,1.2792071345439062,4.848892923402944,0
110009393361,-85.07,44.9,26009.0,26,0,13.5746153846154,-7468,0,0.232153400534447,0,39690,0.0,0.0,1,1,1,0,1,0.408762109527917,1,127.73182572120938,107.84826691016688,0,2.0758446560123374,25.27771186112875,1
110009396064,-83.06,42.37,26163.0,26,0,13.5746153846154,-7468,0,0.558978621548273,0,39690,0.0,10.0,1,1,1,0,1,0.433940017835872,1,3.513277481739619,9.646203048407312,0,0.4127430161304887,0.1371375110218669,1
110009416818,-111.32,47.51,30013.0,30,0,11.0130769230769,-11520,0,0.409221784090002,0,38668,0.0,5.0,1,1,1,0,1,0.379564180923619,1,1.61685386280625,366.5279772516206,0,1.834954905726525,1.930439847277388,1
110009434638,-97.51,35.46,40109.0,40,0,9.41307692307692,-15919,0,0.566023747772634,1,31740,0.0,8.0,1,1,1,0,1,0.390017138592399,1,0.5881511869875493,96.69429413448876,0,0.6926795507339187,0.4653479918583381,1
110009655319,-82.53,39.11,39079.0,39,0,11.0361538461538,37952,1,0.699351387521585,0,43920,1.0,1.0,1,0,1,0,1,0.388098238937363,1,34.59182650126837,106.59843964159312,1,2.189872151882694,7.9364210801370625,1
110009837873,-74.28,40.49,34023.0,34,2,15.1738461538462,8762,0,0.599009585678144,0,54244,0.0,7.0,1,1,1,0,1,0.417028350266017,1,3.398368963414975,21.43498798576,0,0.5312067983910244,1.7013912706154626,1
110011268788,-87.84,42.32,17097.0,17,2,11.9869230769231,-34739,0,0.540720898309785,0,59038,0.0,3.0,1,1,1,0,1,0.426720255949483,1,1.3192822862719626,6.143419000165688,1,0.9526393276457438,4.469509460203512,1
110011274913,-91.78,43.3,19191.0,19,0,9.31923076923077,-5401,0,0.141014540218421,1,37572,0.0,0.0,1,1,1,0,1,0.409688348792557,1,61.820109352039374,42.61551365307112,0,0.507139181366945,43.27128949414725,1
110011356077,-81.4,26.42,12021.0,12,0,13.39,13226,0,0.546829011921347,1,31532,0.0,3.0,1,1,1,0,1,0.467310604499422,1,0.3982878034573425,78.432537830555,0,2.1278378369732,20.715504324699,0
110011369214,-72.44,41.87,9013.0,9,1,23.84,-9594,1,0.488149679188099,0,48826,0.0,2.0,1,1,1,0,1,0.417002301291696,0,9.757199814383124,18.602993118313936,2,1.49161312438835,1.471194914557194,1
110011585258,-85.68,42.98,26081.0,26,0,13.5746153846154,-7468,0,0.407045616447269,0,39690,0.0,4.0,1,1,1,0,1,0.434172559691312,1,1.696731747719994,26.633891006358247,0,0.2433922286779912,0.1169327980217281,1
110011620415,-122.62,45.56,41051.0,41,2,10.1146153846154,-8535,0,0.37252024971896,0,41288,0.0,7.0,1,1,0,0,1,0.390678830281382,1,5.098689379563732,80.57257372750563,1,1.7085396228576877,2.956577297201332,1
110011989410,-86.73,41.62,18091.0,18,0,11.6746153846154,12707,1,0.533474301196565,1,39630,1.0,2.0,1,1,1,0,1,0.414555076472146,1,15.35163969225,15.654307894489811,1,1.8471668745144123,4.021318178858063,1
110012124940,-86.48,40.05,18011.0,18,0,11.6746153846154,12707,1,0.486957820232003,1,39630,0.0,3.0,1,1,1,0,1,0.418011264813211,1,17.687267247410688,28.99159886989032,1,1.2173492595025377,0.3814724285720844,1
110012128429,-86.14,39.85,18097.0,18,0,11.6746153846154,12707,1,0.470274850538303,1,39630,0.0,6.0,1,1,1,0,1,0.415496607024318,1,6.3504839082095,55.89859738845687,1,0.2524971050659506,3.792342505076456,1
110012157860,-106.57,35.1,35001.0,35,0,9.67615384615385,-8755,1,0.678357391529097,1,32068,1.0,6.0,1,1,1,0,1,0.443844846494025,1,5.640298313713438,108.70424800235,2,0.28565334887325,0.0847385476268687,0
110012181557,-90.06,46.17,55051.0,55,0,12.4792307692308,12109,0,0.261097026148218,1,43282,0.0,0.0,1,1,1,0,1,0.411273808572554,1,123.38713242232625,69.30828645616,0,5.768980393990288,67.7599984373575,1
110012189470,-74.24,40.59,34023.0,34,2,15.1738461538462,8762,0,0.615124529385591,0,54244,0.0,8.0,1,1,1,0,1,0.413554698797171,1,2.845682053933294,13.29160340135725,1,0.4861077050097237,0.520713370251615,1
110012205675,-90.53,36.06,5055.0,5,0,9.72846153846154,-12325,0,0.761225712164395,1,28818,0.0,1.0,1,1,0,0,1,0.408162736480854,1,0.9537486819189938,36.32762508130181,0,0.5404999629612431,22.94348720456544,1
110012244909,-121.46,38.5,6067.0,6,1,24.2230769230769,75504,1,0.702971843978519,0,48022,1.0,4.0,1,1,1,0,1,0.380788170396844,1,4.102100693453831,49.824378018112505,3,0.6061392161876606,0.7809376247317688,1
110012248102,-88.07,30.68,1097.0,1,0,11.4953846153846,-44514,0,0.615760940482296,1,31188,0.0,10.0,1,1,1,0,1,0.414802769671221,1,1.39848675819025,22.764410241792937,0,1.0014097218435811,1.8102497814359688,1
110012268492,-72.02,44.41,50005.0,50,1,17.4407692307692,3445,0,0.236543273409199,1,36010,0.0,1.0,1,1,1,0,1,0.381427371566897,1,83.4154434132775,103.13692617661374,0,0.25923392199262,0.9009629272875,1
110012278515,-106.63,45.88,30087.0,30,0,11.0130769230769,-11520,0,0.595600182876143,0,38668,1.0,3.0,1,1,1,0,1,0.407191287784239,1,131.56931260689373,0.7955842718494813,0,0.7731361709860313,37.5138845548215,0
110012371502,-104.38,44.41,56011.0,56,0,8.34615384615385,-23073,0,0.232301857961452,1,36268,2.0,0.0,1,1,1,0,1,0.397975136605104,0,79.02390860982,70.70765490797,0,2.454939457318275,0.7322424429534312,0
110012475865,-78.87,35.08,37051.0,37,0,10.6269230769231,14875,1,0.841099884189504,1,30384,0.0,6.0,1,1,1,0,1,0.423463105336281,1,2.448352682134031,106.11820953974562,1,0.2983866078267387,1.0536635087223063,1
